step_order,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
109,0.31185,-0.594295,0.965516,3.65262,1.89121,1.65344,-210.19357784830842,-162.18945489886266,63.8309361243445,-6.3655038081239335,16.485485456181124,-65.4873571100677,4.9219565,-3131.235505,-267.30589599999996,-77.771935,3.5044668999999997,-84.278333
110,-0.124832,-0.720029,0.721958,2.81752,1.22527,1.56635,-272.52393750720523,-181.1428987617903,101.57510383638261,-120.49932685175857,110.63643136637658,-0.8584340165547558,385.491102,-2858.7344709999998,-499.433988,-116.75572,-38.143506,-100.167729
111,-0.165692,-0.545869,1.11007,3.32388,1.54809,1.42358,-259.4467487911394,-147.3063032125444,76.35865831487995,-110.5235586807358,60.535282886752,0.4464051691735075,473.14219199999997,-3012.751131,-116.40512,-94.731398,-2.7108607,-91.910483
112,-0.247213,-0.658176,1.16169,2.83797,1.28066,1.48173,-284.474691198044,-138.19742018555456,44.61186902759421,-104.14997616770053,116.31558903171329,-3.0237962229588224,520.003273,-2876.215024,-60.478601,-111.77932,-32.886656,-96.752403
113,-0.0192421,-0.521359,1.08875,2.79984,1.62568,1.65334,-259.11844397452944,-150.21463698062846,81.97421766495714,-108.70957430135162,103.40627694962072,-0.3866880700182023,354.7305221,-3081.5565410000004,-139.13918,-89.031324,-45.94523,-90.247003
114,0.194982,-0.438714,0.748202,3.61734,1.88247,1.43169,-199.40936622835608,-171.17286016871884,95.12818272557058,32.03195038192234,23.073239593036305,-129.99552934825684,166.03225799999998,-3236.484886,-484.107762,-77.14306499999999,13.710516,-87.832823
115,-0.180083,-0.78034,1.10487,2.89206,1.74305,1.49303,-274.8736374250368,-154.6768322891073,57.86759139262289,-73.31396059155475,104.66277339434261,0.03087761231207227,414.351353,-2784.70876,-124.95659,-82.139252,-31.431569,-88.71450300000001
116,-0.26136,-0.431143,1.08043,2.89377,1.90667,1.69132,-299.51827106699886,-158.01545736133463,80.8878896853891,-74.49883731188528,137.76139930346,16.874008137059338,613.57402,-3082.8211570000003,-151.12225,-68.774389,-41.273384,-80.904667
117,-0.126768,-0.553768,0.928257,3.24743,1.67833,1.50935,-258.2418185479793,-165.82888281353365,101.74527230153646,-109.32894167788804,68.70737991870293,-1.7896107547793212,436.937718,-3018.336532,-299.995077,-87.17164199999999,-12.042269000000001,-90.00739399999999
118,0.0803937,-0.835012,0.740633,3.18836,1.31734,1.6266,-248.2396943183805,-181.84706389200608,93.73016570545137,-107.40609531742899,69.32789321082961,4.849801256884853,148.6823963,-2824.022788,-482.913613,-108.81422,-21.043746000000002,-97.930922
119,-0.308433,-0.459658,0.991225,3.01334,1.68831,1.58088,-299.4374840178854,-162.79277945713542,90.56686571853409,-99.40072900386113,127.07802825545068,4.16752884402102,645.508633,-3043.229942,-236.58738499999998,-85.615583,-29.491621000000002,-89.17363999999999
120,-0.150125,-0.428389,1.0841,2.92038,1.24844,1.57601,-277.03941789063134,-140.19761584835626,75.38692189433806,-134.33453873078255,109.58619972790177,-2.5081972326985453,507.539325,-3125.782711,-137.33673000000002,-114.43808999999999,-32.972803,-99.350583
121,-0.0805601,-0.794217,0.926325,2.96025,1.43693,1.54767,-264.98381292328366,-166.86421754933502,79.4789864671624,-100.18281639421471,94.06248122662724,0.80226123432013,316.3218001,-2806.251283,-298.538515,-101.787833,-30.323837,-94.623779
122,-0.395652,-0.575107,0.763111,3.27628,1.2805,1.66862,-297.82861852915806,-177.6318133932286,100.61425361394822,-121.0946300008995,114.21913645932962,-9.99857189126897,685.6257720000001,-2905.2109929999997,-458.00382099999996,-110.64209,-18.0805,-99.364716
123,0.0216599,-0.811433,1.16393,2.90722,1.4926,1.60437,-257.55255032043686,-142.3840227945755,41.99494159411369,-83.99045614602251,92.88906366219933,0.770737096432032,215.0893401,-2824.6481670000003,-62.056796,-98.479424,-36.780921000000006,-93.939614
124,0.110728,-0.54983,0.969707,3.21833,1.79589,1.59791,-225.13689010311543,-164.9597058383202,97.30484938927258,-93.55254878896082,43.71112207786904,-12.844224076565718,216.27048200000002,-3103.35997,-261.052027,-79.91816899999999,-18.459571,-86.941466
125,0.337241,-0.789137,1.09462,3.18439,1.48834,1.43029,-224.17833171186157,-149.12830900106042,45.11166011228683,-84.48377280763015,33.9185285139496,6.793675168425197,-81.898798,-2956.484263,-132.8902,-98.146857,-10.9953927,-92.707667
126,0.246367,-0.706339,1.07364,3.7708,1.81463,1.6865,-222.2703822540759,-153.76468347925902,48.81909811723985,-31.277422261514563,16.379545559861434,-34.29249806683149,26.714963,-3002.872961,-158.15217,-82.489893,8.1316007,-85.624254
127,0.171545,-0.582398,0.958069,3.44667,1.57247,1.59831,-218.39890643237695,-164.0859452007457,91.22290239395889,-106.90361133109926,22.44195469436116,-0.24751604862313026,144.04825499999998,-3094.969302,-269.427999,-93.45020099999999,-5.7332499,-91.794578
128,0.137473,-0.885262,1.07797,3.42054,1.31877,1.44651,-240.17989701427518,-145.59946194084966,38.22098318914598,-95.15568469973685,38.734754444039794,13.80140736911127,69.443706,-2797.927238,-146.18625,-107.43005000000001,2.135884,-94.93906100000001
129,-0.243282,-0.511295,1.12214,3.56254,1.3502,1.62899,-271.3035374035766,-141.97206613987643,69.78052986898297,-120.04611723581009,70.35577949529431,-1.1155774750094694,557.4687220000001,-3018.890405,-100.789541,-105.13362,-0.07760960000000017,-96.802901
130,-0.149608,-0.847212,1.14422,2.89959,1.55668,1.49062,-271.5797030608297,-144.8975886418144,39.58588324870663,-75.49406500202753,100.78213024792154,-0.0027215495268714104,362.420118,-2733.097788,-82.62911,-94.064901,-30.911089,-91.99770400000001
131,-0.240221,-0.756132,1.02882,3.78422,1.37666,1.57321,-265.74584679080766,-156.19058678384292,65.812797137702,-101.39347621532613,49.11348383237806,0.9997368679899196,466.82989100000003,-2788.365068,-195.57148,-103.148302,15.620757,-95.70563700000001
132,0.22277,-0.431825,0.771059,3.10103,1.61339,1.62124,-196.51707527853569,-174.7750458267063,120.5073482608904,-119.165481104694,21.81135734504018,-6.245125375366947,153.80161,-3252.916675,-457.01419899999996,-90.534804,-26.858439,-90.853038
133,0.298731,-0.783576,1.037,3.45159,1.80296,1.68005,-226.23238540740556,-160.9300936651651,58.15005958562238,-55.462314568663686,36.22428256889458,-13.756945844209119,-43.148204,-2948.1872240000002,-194.85097000000002,-80.810332,-9.7528469,-86.010048
134,0.218641,-0.885774,0.995204,3.43926,1.75494,1.66659,-236.6224020643079,-163.72956545217428,57.35651303936619,-59.446663076003425,45.607325900854505,-6.935596814279102,-2.9447752,-2825.375826,-235.454374,-83.38761600000001,-9.9006821,-87.283541
135,-0.172569,-0.861623,1.14,2.9734,1.34669,1.52185,-272.7846333039898,-138.66266191520077,29.229842989055538,-83.41979018207222,99.57089746901498,-0.0418180695227568,378.370029,-2711.3884770000004,-83.532798,-107.36869,-27.743862,-95.987335
136,-0.0455659,-0.710645,1.02376,2.89796,1.44912,1.69976,-264.9849588388739,-157.22191081507842,73.86514599047061,-103.69733950954718,106.25846085378195,-0.3524005566841885,314.4741759,-2894.911955,-201.57283,-102.175393,-42.546855,-96.317613
137,0.0860803,-0.847913,1.10289,3.57763,1.50013,1.5243,-241.33899063382484,-148.68312079424373,44.725142783691574,-82.65947518793361,33.78170619247236,3.74309889812196,128.8686797,-2815.053487,-124.30768,-97.417149,6.0612941,-92.95118099999999
138,-0.084609,-0.763905,0.999822,2.86398,1.85113,1.54713,-267.12209141471186,-167.21773250893077,76.84395356735575,-73.8519679611826,101.773920191293,-1.2472087988628247,331.341239,-2832.1036950000002,-231.603892,-74.460194,-35.709396,-85.722827
139,0.304985,-0.562575,0.930326,3.28643,1.42589,1.4746,-207.58604692266806,-162.53895915389245,88.80960416086786,-137.75796155668922,15.894708673621734,29.23866653910055,25.565852000000003,-3159.5906250000003,-295.09750599999995,-101.591326,-7.4624626,-93.81715799999999
140,-0.203143,-0.611639,0.850584,2.92456,1.74494,1.56387,-280.5940480516229,-178.19216611686656,101.81918385710833,-93.08788001710971,112.40629799553568,1.8486024893659907,495.254393,-2935.594961,-378.28109400000005,-81.624988,-33.538508,-87.896391
141,-0.0113074,-0.803757,1.12943,2.93221,1.4264,1.46069,-257.2798224099546,-145.4516388297059,49.08609644977081,-91.79528723129458,83.11784142403826,2.6590570201564914,246.0781774,-2821.377543,-95.744872,-102.121794,-26.956,-93.885589
142,-0.397738,-0.449614,0.844376,3.63931,1.67586,1.63626,-296.0140611919787,-174.8168717457509,107.48745532433756,-107.39635503491176,91.06190125352713,2.93676393387845,724.296548,-3023.335986,-383.018466,-88.446241,3.1424025999999996,-89.363045
143,-0.234195,-0.402902,0.968057,3.49196,1.54694,1.68548,-276.114091051495,-154.68714552941967,99.8573763665804,-126.46209862568504,82.5609264471711,-0.3483021895756177,588.713165,-3123.172998,-257.854787,-94.936435,-8.046471499999999,-92.55116699999999
144,0.313859,-0.544047,0.902634,2.99515,1.80675,1.45027,-207.87367173582373,-173.83940574725767,96.25461775079778,-76.6703473554311,32.17158019659573,-24.239838959702173,27.507883,-3178.6266530000003,-329.32775399999997,-78.802582,-23.121706,-88.542354
145,0.138919,-0.738074,0.873598,3.35017,1.54094,1.61979,-235.56586789008665,-173.55579163866793,90.69406234905314,-99.43739830274951,46.38872574185392,1.1834958920442773,123.243681,-2936.6073260000003,-353.744638,-95.188135,-12.454269,-92.522189
146,0.173673,-0.669966,0.97057,2.79865,1.40931,1.46315,-235.71025325445964,-160.68715956002964,83.91883642163116,-112.52948392148882,69.61437210839503,6.340465552476716,119.44090700000001,-3010.243234,-254.67323000000002,-103.51163,-34.713868999999995,-94.506112
147,0.154696,-0.677951,0.81818,3.47644,1.37473,1.5182,-227.57425256360193,-173.8336761693064,97.3816257338201,-127.44873194890033,27.007912659538206,17.74415914052452,125.884204,-2998.343849,-406.53823,-104.16631,1.1542685000000001,-95.089979
148,0.0114813,-0.686794,0.87176,2.84537,1.28758,1.67878,-258.840559443891,-167.48816858823253,91.87893906938369,-120.26613302914032,102.15665599844039,1.376851959167076,269.3549687,-2936.1789059999996,-351.08833,-114.16675000000001,-43.103969,-101.589584
149,0.30321,-0.406678,0.96063,3.09022,1.34749,1.52166,-188.41430613979557,-148.48946105948954,88.7339737319106,-176.95801502615475,15.352060345853332,56.37102563174117,84.03413699999999,-3304.958422,-263.29749999999996,-106.70317,-20.97293,-95.81656199999999
150,-0.0488077,-0.473108,1.04155,3.61582,1.49142,1.44525,-226.67241699406603,-148.03797031692648,88.2154469273172,-138.68787205818654,12.827780187845462,15.946274875183505,383.2804977,-3121.3471919999997,-183.88379,-97.786504,12.97387,-92.785197
151,-0.0587564,-0.848305,1.0002,3.80589,1.29799,1.69963,-252.3392073425415,-157.2345158865713,61.05209081796001,-102.27124755746655,42.0506330918004,4.069490035696186,265.3522364,-2764.326495,-223.91971,-106.38352,10.195986,-99.147835
152,-0.27254,-0.498698,0.856593,3.20689,1.53986,1.58209,-286.8432987231148,-170.2968076999638,105.75425799406683,-117.28560657886976,103.69562063616178,-0.5992680170832306,595.3042,-3019.124202,-369.38942299999997,-95.247763,-18.488423,-92.494028
153,0.196007,-0.414979,1.17938,2.88523,1.23605,1.41479,-197.17368491175557,-126.41225129750867,57.314114162526515,-150.7434770255342,29.752781568671438,40.88558071118139,184.06147299999998,-3259.184021,-42.716237,-113.57373999999999,-26.295454,-95.750371
154,0.318306,-0.45024,0.719859,3.23145,1.35005,1.47301,-193.9765804149256,-168.2089494945071,110.3505254266063,-198.72926532553578,12.956409212852332,75.03970947048879,52.631633,-3269.5384599999998,-504.088759,-105.94369999999999,-10.2341474,-94.91220200000001
155,0.222712,-0.588604,0.736819,3.2758,1.50725,1.55681,-216.4090240098876,-182.96547750810143,112.55641293785996,-117.2804499587136,28.08129179293629,6.254063516970988,96.034234,-3106.257196,-489.958249,-97.074347,-13.05126,-93.058861
156,0.0814615,-0.482234,0.981663,3.0043,1.78249,1.63103,-227.5587827031334,-159.4707701609669,101.43988579673173,-108.0346300186875,59.742309298290934,-8.845265145450135,269.8334185,-3155.209466,-248.81552299999998,-79.222095,-32.640919000000004,-86.434843
157,-0.249402,-0.756405,1.01376,3.06677,1.74441,1.409,-276.841174493516,-164.29392888037816,72.95013239164668,-78.73929795364852,91.84914526403688,-0.4675845540705184,484.693512,-2785.766795,-215.32113999999999,-82.94632200000001,-16.656368,-89.698828
158,0.177458,-0.724747,1.13601,3.09113,1.60761,1.63197,-236.10731300648527,-149.1993557676566,59.05819769090473,-87.49352010545236,62.48219347460653,-1.2527034641181292,94.829337,-2961.221753,-92.482928,-90.918586,-28.108786000000002,-90.95681599999999
159,0.366168,-0.58797,1.0189,3.24583,1.22771,1.74395,-210.48062970366894,-151.0723547999393,70.11112651677345,-131.44052890757678,38.627554040570814,24.18048053212662,-36.690553,-3154.87833,-204.03598,-114.58679,-23.342654000000003,-102.545
160,-0.109018,-0.43729,0.749643,3.06964,1.78095,1.49786,-255.9900944131151,-176.37474399071158,127.84865648990164,-119.11964448108354,76.30308140875225,-3.891884578361533,462.709348,-3133.10161,-479.794033,-80.41593400000001,-21.48778,-88.316677
161,-0.251177,-0.535149,0.890356,2.79981,1.70909,1.70676,-294.4802531744135,-174.05655675161225,95.79052193674181,-89.73092029543822,141.37790890632576,6.718273922585981,570.086297,-2988.398651,-338.039906,-82.064138,-48.804963,-86.693476
162,-0.390655,-0.456828,0.78835,3.46189,1.32521,1.71928,-301.6227450485144,-173.50594431049154,106.68416849556415,-127.4504508222857,110.61408601236647,-9.680465723412336,719.5908850000001,-3018.3440720000003,-434.07133,-107.1535,-10.6684251,-98.712256
163,0.140556,-0.464974,0.837942,3.3661,1.33008,1.68551,-207.6462074911568,-158.89208278788476,108.51763343998279,-163.3932392264325,24.722956972556485,28.078999961755766,215.409504,-3194.327726,-385.221702,-107.23123,-14.293371,-98.26826399999999
164,-0.221618,-0.843544,0.926341,3.69394,1.60276,1.55727,-265.6833943911384,-169.70838004436445,73.17473184733795,-81.52616466916484,53.22256525171779,-0.2495649456985181,420.94701799999996,-2712.946856,-301.402221,-92.21079399999999,10.788267,-91.10045600000001
165,0.285461,-0.445244,0.893335,3.79376,1.3433,1.46178,-197.31176774038212,-146.24747720714265,61.94418610497869,-253.8947877563217,28.829402786038603,152.6319459182854,76.154942,-3261.511556,-331.756825,-105.00243,22.559158,-95.109451
166,-0.202266,-0.719918,1.1587,3.45004,1.47803,1.61111,-268.33733489818434,-143.74938122037224,51.93530097339737,-93.48780455811104,72.92778703763656,-0.10831652525389186,449.077646,-2836.8426820000004,-66.47497899999999,-98.63663,-6.06626,-93.820189
167,0.0139126,-0.7106,0.950918,3.51938,1.2343,1.62318,-243.74655928896453,-159.05365688611164,80.1017915904696,-125.98940844470211,46.69726351453187,10.261215744556939,247.1200574,-2918.9318000000003,-271.489638,-111.49783,-1.39128456,-99.369304
168,0.0955758,-0.553154,0.960059,3.73014,1.39027,1.63199,-220.30112631221127,-155.3036481169804,89.6782081782862,-156.53264258753603,12.845656471053545,35.6064048826255,220.87314419999998,-3095.8366459999997,-264.705949,-102.437944,9.180877,-96.062858
169,0.17918,-0.667804,1.09412,2.97752,1.44875,1.51286,-232.05191773254933,-149.63766848093172,67.39473361005822,-105.868849553093,58.41533904476795,5.363366246972415,113.08928,-3015.049796,-131.8599,-100.886845,-27.41654,-94.07291500000001
170,0.110325,-0.808999,0.821764,2.81826,1.31815,1.54206,-250.015863483286,-174.51377707212666,87.91292521148813,-107.1310755757662,87.46888292026173,5.247496992063109,132.899585,-2856.3669010000003,-402.13861399999996,-110.23128,-37.491048000000006,-97.53873
171,-0.230185,-0.707359,1.08891,2.92831,1.23092,1.44686,-279.12727609608805,-145.5868568693568,54.83779057197109,-108.89463966917887,104.08179419007996,-0.7412011220930382,485.482185,-2836.508641,-132.66011,-114.12261,-25.539538,-96.402501
172,0.196124,-0.634724,0.961873,3.05117,1.37856,1.58537,-227.89740076005572,-159.87355949094388,85.99924617575117,-119.60780452253499,54.71764132233216,8.834264355783624,108.929356,-3051.716476,-262.611783,-105.41723,-26.941253,-96.26916899999999
173,0.317644,-0.477944,0.817718,3.22939,1.73798,1.56272,-197.8205542624583,-179.0647808388508,102.53480814322674,-64.95450636059603,15.451755002206092,-36.67520035366253,45.910098,-3242.523956,-412.945718,-83.548874,-16.042778,-88.569165
174,-0.326005,-0.668279,1.17062,3.71482,1.6686,1.48926,-274.3694345653216,-146.26352002540628,53.6456945834219,-81.77310947886623,56.80893727455966,-0.08293564084518666,577.112695,-2841.873121,-57.251909,-88.859356,15.819495000000002,-90.060748
175,-0.228207,-0.760998,0.924211,3.27242,1.43297,1.601,-274.4066768220052,-166.91807558207734,80.41462654661103,-101.32013761754939,88.52484413668785,-0.8851796864314627,462.663407,-2788.245302,-300.23040100000003,-101.489995,-15.476923,-94.837942
176,0.300746,-0.642576,1.18591,3.47714,1.67168,1.74009,-215.9707112966125,-144.30400436605888,48.33861571024313,-71.88729568167899,26.832587574228175,-9.013943920336649,2.6148203,-3082.3609239999996,-43.968602,-88.103054,-12.11064,-89.12614699999999
177,0.238965,-0.705167,0.957766,3.1302,1.6662,1.65463,-229.1865557991001,-168.0101331395967,83.87471867140607,-89.17343236077593,54.785651412614186,-3.981689983170338,44.403301,-3000.232833,-271.827136,-87.259544,-27.0645,-89.417725
178,0.291355,-0.633144,0.992144,2.89686,1.88557,1.50928,-221.59314614023128,-167.85027791475517,84.90317791366591,-75.46942781683691,54.72039151974879,-17.400155280327972,20.092036,-3084.936756,-241.051304,-72.94451600000001,-31.670233,-86.129774
179,0.0611835,-0.878311,1.0936,3.33468,1.86688,1.54542,-247.79164132258813,-155.83019633070563,49.563141109996735,-53.63790235740812,56.42350856577516,-8.132161873630313,146.9761365,-2776.806089,-139.15001,-76.76924100000001,-8.702009199999999,-86.41888800000001
180,0.227314,-0.830577,1.05265,3.03607,1.63859,1.39901,-235.0421844653371,-157.64647254127036,57.7415406776941,-75.1422689158172,51.31375635723945,-3.5538165609225416,9.3036377,-2879.3867229999996,-177.00354,-89.246634,-17.914741,-91.006845
