step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,x_t,y_t,z_t,rx_t,ry_t,rz_t
104,20200714165426,0.8,0.6,0.4,1.5708,1.5708,1.39626,-122.65880478160663,-128.88571009908844,-85.00401848560894,33.75506365499878,22.56983887423436,0.06857846441479849,1688.6067,-1660.9765,-915.06258,-91.905444,-51.188794,-92.30143699999999
105,20200714165430,0.8,0.6,0.4,1.5708,1.5708,1.43117,-122.8473078962047,-128.50125541855564,-85.75402023943519,34.352257564863635,24.73670795963962,-0.18716468518861523,1688.9142,-1660.4902,-915.0834199999999,-91.798021,-53.19281500000001,-92.325479
106,20200714165434,0.8,0.6,0.4,1.5708,1.5708,1.4660799999999998,-123.04727016670533,-128.01710608167008,-86.6019977762288,34.54494327136613,26.950215809568533,-0.04250109251032653,1689.2540000000001,-1660.1544999999999,-914.9249199999999,-91.977765,-55.21965200000001,-92.499504
107,20200714165439,0.8,0.6,0.4,1.5708,1.5708,1.50098,-123.27759920034794,-127.58853365091225,-87.35772910800635,34.907682851463456,29.160114025388115,-0.017120093510068022,1689.555,-1659.6157999999998,-914.72669,-91.99961900000001,-57.205653,-92.49418299999999
108,20200714165443,0.8,0.6,0.4,1.5708,1.5708,1.53589,-123.52683584122983,-127.17256629164727,-88.11116860860339,35.23816490769492,31.471712249843424,0.02263784896451639,1689.7496,-1659.1929,-914.77595,-92.07274600000001,-59.282986,-92.557867
109,20200714165452,0.8,0.6,0.4,1.5708,1.5708,1.6057,-124.05166518156966,-126.40766763514762,-89.48397548573683,35.857990650467436,35.969946603636004,-0.07129714915269425,1690.3486,-1658.3443,-914.78496,-92.220353,-63.240314,-92.857378
110,20200714165456,0.8,0.6,0.4,1.5708,1.5708,1.64061,-124.35304098180849,-126.03696394169796,-90.13027187864441,36.101383121839014,38.27283586960532,0.034975979420643045,1690.5802,-1657.7658999999999,-914.73768,-92.3614,-65.222508,-92.935931
111,20200714165501,0.8,0.6,0.4,1.5708,1.5708,1.67552,-124.65900044440835,-125.72355602776142,-90.72156432321943,36.4599974058114,40.544613527299035,-0.09941046928637835,1690.9074,-1657.1341,-914.85687,-92.344199,-67.164527,-93.03700900000001
112,20200714165505,0.8,0.6,0.4,1.5708,1.5708,1.71042,-124.98730526101832,-125.40613740925895,-91.27790634229144,36.74114779588209,42.87540583789122,-0.12408088602912135,1691.044,-1656.6517,-914.77097,-92.39996500000001,-69.15772600000001,-93.124354
113,20200714165529,0.8,0.5,0.9,1.0472,1.5708,1.5708,-134.6771674922708,-104.71777734267516,-68.76868640278192,-6.462906633296173,74.60999112414066,-0.06922075010314015,1739.1815000000001,-1568.4713,-414.63412999999997,-149.91733000000005,-90.944207,-150.89239999999998
114,20200714165538,0.8,0.5,0.9,1.22173,1.5708,1.5708,-132.1068788233139,-105.27469231954234,-68.03415450942421,-6.710596288131228,62.05877766400485,-0.08430157222877854,1738.835,-1571.4187,-414.64480999999995,-94.107148,-81.272209,-94.97392400000001
115,20200714165548,0.8,0.5,0.9,1.39626,1.5708,1.5708,-129.8459873637277,-106.59077637495783,-66.31871887080251,-7.130517056182608,49.826071442182275,0.00961302859092544,1738.2530000000002,-1574.1611,-414.63243,-92.652802,-71.286921,-93.296581
116,20200714165557,0.8,0.5,0.9,1.5708,1.5708,1.5708,-127.99246889647948,-108.65399739522393,-63.59029385038955,-7.768562856840294,37.91124220509826,-0.07676144764485691,1736.8443,-1576.8067,-415.14191,-92.218208,-61.238191,-92.81707200000001
117,20200714165606,0.8,0.5,0.9,1.7453299999999998,1.5708,1.5708,-126.62539159729734,-111.31481339581147,-59.93997973761107,-8.849848807811183,26.66001268633477,0.06926544081116036,1735.0992,-1579.2812,-415.42949,-92.138331,-51.342495,-92.52469500000001
118,20200714165621,0.8,0.5,0.9,1.5708,0.8726649999999999,1.5708,-128.00564692576748,-108.63279795680408,-63.62868202266331,-7.761687363298723,37.989622831472154,39.94105978590823,1736.7648000000002,-1576.8509,-415.17686,-92.15108000000001,-60.673364,-52.793575
119,20200714165628,0.8,0.5,0.9,1.5708,1.0472,1.5708,-127.99246889647948,-108.63451683018948,-63.59602342834086,-7.863215484595905,37.9346188831396,30.009523956669558,1736.7744,-1576.9441,-415.03303,-92.268444,-60.793319999999994,-62.859471
120,20200714165635,0.8,0.5,0.9,1.5708,1.22173,1.5708,-127.98387452955251,-108.67118612907785,-63.5782617366918,-7.739055530391055,37.88448507606565,19.92409166365876,1736.7108,-1576.9884,-415.17051,-92.15030200000001,-60.917465,-72.795139
121,20200714165642,0.8,0.5,0.9,1.5708,1.39626,1.5708,-127.99762551663564,-108.66201880435575,-63.60404483747269,-7.672477834596854,37.95387026505599,9.929301293837653,1736.7817,-1576.8606,-415.22941,-92.113179,-61.135557,-82.750669
122,20200714165655,0.8,0.5,0.9,1.5708,1.7453299999999998,1.5708,-127.98616636073302,-108.64941373286291,-63.58284539905285,-7.83170280586371,37.87342699061962,-9.971872058015874,1736.8702,-1576.8085,-415.14248,-92.290068,-61.391573000000015,-102.86074
123,20200714165702,0.8,0.5,0.9,1.5708,1.91986,1.5708,-128.00278213679184,-108.66431063553628,-63.60576371085807,-7.65809659393907,37.97243409761823,-20.12869489229998,1736.8407,-1576.6741,-415.27000999999996,-92.133729,-61.61767999999999,-112.83838999999999
124,20200714165709,0.8,0.5,0.9,1.5708,2.0944,1.5708,-128.00220917899668,-108.6293602100333,-63.61664990896556,-7.831015256509552,37.97174654826407,-29.96002040317026,1736.9564,-1576.5977,-415.17931,-92.312489,-61.775098,-122.87372
125,20200714165715,0.8,0.5,0.9,1.5708,2.26893,1.5708,-128.00163622120155,-108.64483007050183,-63.59774230172625,-7.799445281997844,37.98480998599306,-39.940085757656504,1736.8719,-1576.5955,-415.12134999999995,-92.266135,-61.944706,-132.82273
126,20200714165731,0.8,0.5,0.9,1.5708,1.5708,1.39626,-126.6082028634434,-111.34804494792905,-59.88497578927851,-8.878668584906261,26.521815266149222,0.06583227770273645,1735.1223,-1579.3266,-415.29377,-91.95892900000001,-51.246423,-92.334192
127,20200714165735,0.8,0.5,0.9,1.5708,1.5708,1.43117,-126.84941809519349,-110.77336827941284,-60.68654374466654,-8.657736059103817,28.725582833560903,0.020577893803676812,1735.3873,-1578.7525,-415.32047,-92.024557,-53.257252,-92.489398
128,20200714165740,0.8,0.5,0.9,1.5708,1.5708,1.4660799999999998,-127.11813530110985,-110.18035696145245,-61.52592691453318,-8.36409518909927,31.09144016121509,0.04733565308986663,1735.8170000000005,-1578.2854,-415.39029999999997,-92.054243,-55.371386,-92.47967200000001
129,20200714165744,0.8,0.5,0.9,1.5708,1.5708,1.50098,-127.39487391615803,-109.66354903024444,-62.24728077860291,-8.02244045586276,33.373359171882626,-0.10624012620433777,1736.1394,-1577.845,-415.3155,-91.993081,-57.381648,-92.51672599999999
130,20200714165748,0.8,0.5,0.9,1.5708,1.5708,1.53589,-127.68020689813316,-109.14101152108513,-62.91764139890596,-8.034759048458072,35.60766538977479,-0.008896544868114345,1736.4132,-1577.3727,-415.16746,-92.23170400000001,-59.318296,-92.785253
131,20200714165757,0.8,0.5,0.9,1.5708,1.5708,1.6057,-128.32306554426998,-108.20823623061214,-64.22799587637014,-7.494116072972629,40.2387686562582,-0.06853778441134421,1737.1643000000001,-1576.1724,-415.23445999999996,-92.17964400000001,-63.235182,-92.741009
132,20200714165802,0.8,0.5,0.9,1.5708,1.5708,1.64061,-128.67256979929977,-107.74986999450748,-64.78949451559836,-7.5304415971839225,42.58399950328769,0.019912747099315172,1737.5465000000002,-1575.5737,-414.88106,-92.47058700000001,-65.204311,-93.04549999999999
133,20200714165806,0.8,0.5,0.9,1.5708,1.5708,1.67552,-129.04556532392994,-107.35739390484287,-65.3349503365629,-7.308191268452676,44.94756499976136,-0.06993121776910237,1737.6989,-1575.0124,-414.92859,-92.458471,-67.20721300000001,-93.11003600000001
134,20200714165811,0.8,0.5,0.9,1.5708,1.5708,1.71042,-129.42658225769193,-106.97007443533444,-65.84488277422933,-7.1901619626557265,47.321959398563,-0.07129714915269425,1738.0071,-1574.644,-414.81224999999995,-92.59582300000001,-69.24849900000001,-93.274256
135,20200714165834,0.8,0.5,0.8,1.0472,1.5708,1.5708,-134.6846159436075,-104.46051929266143,-79.09453178662963,3.499379840807162,74.65410887436573,0.006866440808406812,1739.7440000000001,-1567.5756,-514.8815299999998,-155.79289,-90.86064900000001,-156.72258
136,20200714165844,0.8,0.5,0.8,1.22173,1.5708,1.5708,-132.12922417732403,-105.01055877598702,-78.42531708191683,3.5007492099375246,62.147013164455004,-0.06993121776910237,1739.4744,-1570.3404,-514.9299199999999,-93.747002,-81.322198,-94.571656
137,20200714165853,0.8,0.5,0.8,1.39626,1.5708,1.5708,-129.84140370136666,-106.24872057126473,-76.79868990154041,2.999313736372882,49.76493684544181,-0.030835098843673567,1738.9517,-1573.1302,-514.74037,-92.661626,-71.21574100000001,-93.349187
138,20200714165902,0.8,0.5,0.8,1.5708,1.5708,1.5708,-127.9981984744308,-108.16927510054325,-74.26793532044756,2.3483305487011434,37.946307222160264,-0.0006730019557386162,1737.6559,-1575.7338,-514.7186099999999,-92.26952800000001,-61.242342,-92.817526
139,20200714165911,0.8,0.5,0.8,1.7453299999999998,1.5708,1.5708,-126.61851610375575,-110.71951024667054,-70.84737728351655,1.6905005153775914,26.61669707702288,-0.11995558990417941,1736.0130000000001,-1578.2588,-514.8507999999999,-91.947857,-51.31008400000001,-92.326659
140,20200714165927,0.8,0.5,0.8,1.5708,0.8726649999999999,1.5708,-128.00564692576748,-108.19505820132414,-74.261059826906,2.4889630395160043,37.98618508470137,39.881414879435106,1737.5188,-1575.8719,-514.61582,-92.025469,-60.65700600000001,-52.671928
141,20200714165934,0.8,0.5,0.8,1.5708,1.0472,1.5708,-128.00278213679184,-108.19276637014362,-74.26277870029139,2.5143450698402994,37.95387026505599,29.903182989893285,1737.6572,-1575.7654,-514.58373,-92.016316,-60.789092000000004,-62.591079
142,20200714165940,0.8,0.5,0.8,1.5708,1.22173,1.5708,-127.9964796010454,-108.19162045455336,-74.24157926187155,2.454671515477424,37.92224299476477,19.9282169597837,1737.6399000000001,-1575.8432,-514.4990099999998,-92.093843,-60.937225,-72.72624900000001
143,20200714165947,0.8,0.5,0.8,1.5708,1.39626,1.5708,-128.01252241930905,-108.16469143818219,-74.28856180107226,2.414180588095529,38.028813144659104,10.015015779989225,1737.6531,-1575.6989,-514.7565099999999,-92.18961200000001,-61.178384,-82.78404900000001
144,20200714170001,0.8,0.5,0.8,1.5708,1.7453299999999998,1.5708,-127.99476072766,-108.17042101613352,-74.274237856194,2.383991441870086,37.95387026505599,-9.971872058015874,1737.7248,-1575.7645,-514.7799299999999,-92.243036,-61.436096000000006,-102.78565
145,20200714170007,0.8,0.5,0.8,1.5708,1.91986,1.5708,-127.99762551663564,-108.17042101613352,-74.26621644706218,2.4018448067663623,37.94768232086858,-20.034099560323877,1737.8324,-1575.6175,-514.59845,-92.20382000000001,-61.581996,-112.85518
146,20200714170014,0.8,0.5,0.8,1.5708,2.0944,1.5708,-127.99934439002104,-108.17099397392863,-74.27939447635018,2.4018448067663623,37.96830880149329,-29.969646094128457,1737.7991,-1575.631,-514.7648499999999,-92.22961400000001,-61.758924,-122.77513
147,20200714170021,0.8,0.5,0.8,1.5708,2.26893,1.5708,-128.0096576303334,-108.17099397392863,-74.27939447635018,2.383303892515929,37.97999714051396,-39.95515454766844,1737.7593,-1575.4505,-514.7819,-92.246083,-61.91951000000001,-132.81095
148,20200714170036,0.8,0.5,0.8,1.5708,1.5708,1.39626,-126.62367272391194,-110.69888376604584,-70.84737728351655,1.5622095354698486,26.642136403126695,-0.1055846624867081,1735.9352000000001,-1578.2374,-514.7305299999999,-91.85093300000001,-51.336625,-92.272757
149,20200714170041,0.8,0.5,0.8,1.5708,1.5708,1.43117,-126.84368851724219,-110.19296203294532,-71.56701227420086,1.820149405259794,28.736583623227414,-0.14189414387973862,1736.2915,-1577.8276,-514.9581099999999,-91.86046400000001,-53.246199,-92.347662
150,20200714170045,0.8,0.5,0.8,1.5708,1.5708,1.4660799999999998,-127.10438431402672,-109.66354903024444,-72.28320951811439,2.0012327164108905,31.007559140007945,-0.14533647431288463,1736.6229999999998,-1577.3514,-514.81364,-91.917595,-55.284116000000004,-92.435681
151,20200714170049,0.8,0.5,0.8,1.5708,1.5708,1.50098,-127.37539335112359,-109.12496870282146,-72.97935323919835,2.0135856864739057,33.26335127521751,-0.024633289077618508,1737.0047,-1576.9393,-514.74798,-92.11475,-57.272014,-92.63377799999999
152,20200714170054,0.8,0.5,0.8,1.5708,1.5708,1.53589,-127.67161253120622,-108.67519683364377,-73.60616906707146,2.2831795178168175,35.5547240895047,-0.08156970946159478,1737.2293,-1576.3784,-514.6714,-92.077734,-59.249929,-92.62207599999999
153,20200714170103,0.8,0.5,0.8,1.5708,1.5708,1.6057,-128.327649206631,-107.75903731922958,-74.84032015778327,2.660455037176611,40.299960548778174,-0.12476385172091728,1738.0565000000001,-1575.1848,-514.65302,-92.144947,-63.279143000000005,-92.748837
154,20200714170107,0.8,0.5,0.8,1.5708,1.5708,1.64061,-128.68861261756342,-107.34249700216947,-75.38520302095267,2.7105315484710446,42.66644813000701,-0.08911040700331155,1738.2712000000001,-1574.5423,-514.68738,-92.345274,-65.26357300000001,-92.98368099999999
155,20200714170112,0.8,0.5,0.8,1.5708,1.5708,1.67552,-129.03467912582244,-106.96892851974417,-75.87164418901875,2.835356133718246,44.920063025595084,-0.09184226977049531,1738.5766,-1574.1094,-514.6407900000002,-92.43303900000001,-67.189994,-93.09966200000001
156,20200714170116,0.8,0.5,0.8,1.5708,1.5708,1.71042,-129.4351766246189,-106.59306820613835,-76.35292873692863,2.893671778106661,47.32476689175914,0.015792836777647472,1738.7661,-1573.5293,-514.62916,-92.650895,-69.22157600000001,-93.257681
157,20200714170139,0.8,0.5,0.7,1.0472,1.5708,1.5708,-134.68919960596853,-105.82702363404844,-87.47232066703252,13.253373238068637,74.655254789956,-0.06993121776910237,1740.6388,-1566.5259,-614.3950400000002,-153.82263,-90.875574,-154.82811999999998
158,20200714170149,0.8,0.5,0.7,1.22173,1.5708,1.5708,-132.10057628756746,-106.36503100367628,-86.78820905964632,13.154595314188082,62.02841090086292,-0.017120093510068022,1740.2736,-1569.5031,-614.5375300000001,-93.96158899999999,-81.22435500000003,-94.753691
159,20200714170158,0.8,0.5,0.7,1.39626,1.5708,1.5708,-129.8683327177378,-107.55735617534353,-85.22346132114404,12.832994103781154,49.89138863082718,-0.11241489236246266,1739.6724000000002,-1572.0704,-614.7306400000002,-92.464662,-71.304455,-93.19214500000001
160,20200714170207,0.8,0.5,0.7,1.5708,1.5708,1.5708,-127.99877143222591,-109.39024816196702,-82.72135462980773,12.03532226140002,37.904424007336196,0.03291608155558872,1738.3761,-1574.7318,-614.94448,-92.270902,-61.20370600000001,-92.793605
161,20200714170216,0.8,0.5,0.7,1.7453299999999998,1.5708,1.5708,-126.62080793493628,-111.74223991097905,-79.46695435346466,11.091603477040042,26.64694924860579,0.10698783612698348,1736.7041000000002,-1577.3619,-615.06858,-92.126466,-51.309773,-92.47074400000001
162,20200714170232,0.8,0.5,0.7,1.5708,0.8726649999999999,1.5708,-127.99762551663564,-109.39540478212321,-82.73797040586653,12.099092463998081,37.96899635084745,39.89373347203042,1738.2656,-1575.0344,-614.96515,-92.132603,-60.637913,-52.817375999999996
163,20200714170238,0.8,0.5,0.7,1.5708,1.0472,1.5708,-128.01194946151392,-109.37420534370338,-82.73968927925192,12.03400445847122,38.01093686145102,30.002648463127993,1738.3097,-1574.8627,-614.78278,-92.22016500000001,-60.820293,-62.79915799999999
164,20200714170245,0.8,0.5,0.7,1.5708,1.22173,1.5708,-127.99934439002104,-109.38222675283521,-82.7339597013006,12.000314540117527,37.942181926035325,20.02968778530137,1738.2805,-1574.8599,-614.9828,-92.28779300000001,-60.920728000000004,-72.923
165,20200714170252,0.8,0.5,0.7,1.5708,1.39626,1.5708,-127.99075002309408,-109.38279971063032,-82.73281378571035,12.017503273971451,37.90917955703579,10.036960063542734,1738.3775,-1574.9034,-614.97499,-92.28151600000001,-61.065548,-82.91127700000001
166,20200714170305,0.8,0.5,0.7,1.5708,1.7453299999999998,1.5708,-127.99246889647948,-109.41603126274792,-82.70531181154408,12.127224691739004,37.88861037219059,-10.016448174477052,1738.3593,-1574.7589,-614.9556900000002,-92.17955500000001,-61.361230000000006,-102.74828000000001
167,20200714170312,0.8,0.5,0.7,1.5708,1.91986,1.5708,-127.99934439002104,-109.43493886998723,-82.71619800965156,12.260265491768381,37.94561967280611,-20.10881325680894,1738.3877,-1574.6937,-615.10285,-92.05879800000001,-61.565677,-112.71687
168,20200714170319,0.8,0.5,0.7,1.5708,2.0944,1.5708,-128.00049030561132,-109.36962168134232,-82.74771068838376,12.044947952358218,37.97380919632655,-29.96827099542014,1738.546,-1574.6534,-614.94212,-92.289804,-61.749985,-122.85954000000001
169,20200714170326,0.8,0.5,0.7,1.5708,2.26893,1.5708,-128.00049030561132,-109.39082111976217,-82.74083519484218,12.099837309131752,37.9696839002016,-39.975781028293156,1738.4809,-1574.6358,-615.0618700000002,-92.231621,-61.902418999999995,-132.81792
170,20200714170341,0.8,0.5,0.7,1.5708,1.5708,1.39626,-126.61908906155088,-111.75885568703787,-79.44117125268377,11.111485112531081,26.585757356085814,0.04184247752482938,1736.7032000000002,-1577.2439,-614.9942400000002,-91.93119300000001,-51.271417,-92.300476
171,20200714170346,0.8,0.5,0.7,1.5708,1.5708,1.43117,-126.84827217960321,-111.25293395393733,-80.14877412967034,11.294602423854892,28.760590554843397,0.08913504418850217,1737.0897,-1576.8289,-615.0838900000002,-92.007478,-53.267811,-92.392088
172,20200714170350,0.8,0.5,0.7,1.5708,1.5708,1.4660799999999998,-127.10381135623155,-110.76763870146154,-80.8265832013101,11.503789314857157,30.997990744829256,0.08982202058486403,1737.3633,-1576.3809,-614.9968,-92.05381600000001,-55.254650999999996,-92.452326
173,20200714170354,0.8,0.5,0.7,1.5708,1.5708,1.50098,-127.38456067584566,-110.30239697181531,-81.48204691893976,11.715726403276047,33.29291589744626,0.04390237538988371,1737.5939,-1575.9253,-615.0461,-92.098893,-57.277237,-92.553673
174,20200714170359,0.8,0.5,0.7,1.5708,1.5708,1.53589,-127.67161253120622,-109.82913383303723,-82.12204077610089,11.852204950076208,35.57191282335862,0.03772256720316168,1738.0230000000001,-1575.4101,-614.9803700000002,-92.20989200000001,-59.261794,-92.71523099999999
175,20200714170407,0.8,0.5,0.7,1.5708,1.5708,1.6057,-128.314471177343,-108.97485376049718,-83.28858284698725,12.198557937232792,40.20507873790451,-0.04659917313999974,1738.7627,-1574.2469,-615.0038700000002,-92.359859,-63.19416,-92.987199
176,20200714170412,0.8,0.5,0.7,1.5708,1.5708,1.64061,-128.67428867268515,-108.61790105413068,-83.80710965158065,12.492084215678313,42.59843803972498,-0.1480683370800684,1738.9513,-1573.677,-615.0379300000001,-92.265393,-65.19799499999999,-92.94666
177,20200714170416,0.8,0.5,0.7,1.5708,1.5708,1.67552,-129.04384645054452,-108.22256017549041,-84.30787476452498,12.45300849405039,44.97231677651101,-0.0349332367691263,1739.141,-1573.2191,-614.89052,-92.599165,-67.21480400000002,-93.262049
178,20200714170421,0.8,0.5,0.7,1.5708,1.5708,1.71042,-129.4300200044627,-107.87706662502653,-84.76108438047346,12.559349460826672,47.313766102092636,0.05624056314178989,1739.3664,-1572.6855,-614.7646500000001,-92.747425,-69.200916,-93.344725
