,x_t,y_t,z_t,x_m,y_m,z_m,j1_t,j2_t,j3_t,j4_t,j5_t,j6_t
1574,-0.524576916,0.214313253,0.011111111,-0.5490764659999999,0.190204842,0.009277219,-0.731352341,-0.859321283,1.751200513,-0.889558558,0.121363466,1.534222351
1575,-0.49371945,0.201706591,0.011111111,-0.5181415389999999,0.177555194,0.009474339,-0.754213934,-0.908708905,1.856585192,-0.945001716,0.098501841,1.533665227
1576,-0.462861985,0.189099929,0.011111111,-0.487246194,0.16484452,0.009647833,-0.780319455,-0.955872113,1.95802312,-0.998197272,0.072396286,1.532582382
1577,-0.432004519,0.176493267,0.011111111,-0.456337082,0.152173069,0.009835103,-0.810408029,-1.000904269,2.055850812,-1.048039092,0.042307958,1.529624468
1578,-0.401147053,0.163886605,0.011111111,-0.42548145,0.1395930329999999,0.010034259,-0.845460073,-1.041156872,2.144669539,-1.069016701,0.007260665,1.502031478
1579,-0.370289588,0.151279943,0.011111111,-0.394577467,0.126882193,0.010230071,-0.886802839,-1.088316325,2.249870976,-1.169646743,-0.034086181,1.544613786
1580,-0.370289588,0.151279943,-0.044444444,-0.394606113,0.126707785,-0.044928675,-0.886802835,-0.92964925,2.245112464,-1.323598423,-0.034087946,1.544656908
1581,-0.401147053,0.163886605,-0.044444444,-0.42546032,0.139347061,-0.045206228,-0.84545804,-0.897457412,2.139243461,-1.203548601,0.007261072,1.49828998
1582,-0.432004519,0.176493267,-0.044444444,-0.456290972,0.151912314,-0.04550981,-0.810406059,-0.868023885,2.051745294,-1.177168515,0.042310814,1.529979393
1583,-0.462861985,0.189099929,-0.044444444,-0.487150832,0.164585406,-0.0457964899999999,-0.780317728,-0.832630338,1.954043225,-1.117581092,0.072398772,1.532704665
1584,-0.49371945,0.201706591,-0.044444444,-0.518030537,0.17726085,-0.046011309,-0.754212373,-0.793820096,1.852727229,-1.056088803,0.098503995,1.533721755
1585,-0.524576916,0.214313253,-0.044444444,-0.549008908,0.189976747,-0.046146016,-0.731350884,-0.75170699,1.747430991,-0.993434643,0.12136541,1.534253906
1586,-0.555434382,0.226919915,-0.044444444,-0.5798851190000001,0.202650143,-0.0464204099999999,-0.711165854,-0.706153196,1.637360401,-0.929242571,0.141550396,1.534581438
1587,-0.586291847,0.239526577,-0.044444444,-0.610821265,0.215273517,-0.046629665,-0.693214566,-0.656813954,1.52140057,-0.862841521,0.159501653,1.534803479
1588,-0.617149313,0.252133239,-0.044444444,-0.6417323149999999,0.227993875,-0.046944918,-0.677146609,-0.603089687,1.397992926,-0.793316428,0.175569587,1.534964005
1589,-0.648006778,0.264739901,-0.044444444,-0.672688717,0.2407854089999999,-0.047124536,-0.662681061,-0.544002962,1.264858922,-0.719388641,0.190035119,1.535085519
1590,-0.648006778,0.264739901,-0.1,-0.6725836550000001,0.240603551,-0.102411055,-0.662681061,-0.449531164,1.241456849,-0.790458367,0.190035119,1.535085519
1591,-0.617149313,0.252133239,-0.1,-0.641637709,0.227908082,-0.102202086,-0.67714804,-0.504679416,1.375380617,-0.869102927,0.175567667,1.534952355
1592,-0.586291847,0.239526577,-0.1,-0.610714216,0.215244828,-0.101923853,-0.693215896,-0.553781145,1.499126989,-0.943585699,0.159499845,1.534788228
1593,-0.555434382,0.226919915,-0.1,-0.5797514149999999,0.202553433,-0.10174232,-0.711167141,-0.59779095,1.61509116,-1.015313901,0.141548597,1.534559538
1594,-0.524576916,0.214313253,-0.1,-0.548887526,0.189849256,-0.101460665,-0.731352165,-0.637237793,1.724885081,-1.08532322,0.121363535,1.53421893
1595,-0.49371945,0.201706591,-0.1,-0.517998928,0.177187513,-0.101216637,-0.754213665,-0.672357582,1.829643329,-1.154403705,0.098501947,1.533657721
1596,-0.462861985,0.189099929,-0.1,-0.4871605819999999,0.164497576,-0.100961675,-0.780319039,-0.7031416,1.93015192,-1.223036313,0.072396435,1.532562057
1597,-0.432004519,0.176493267,-0.1,-0.456252982,0.151788103,-0.1007090539999999,-0.810407387,-0.729303034,2.026720333,-1.290429815,0.042308166,1.529544361
1598,-0.401147053,0.163886605,-0.1,-0.425443496,0.139218491,-0.100473919,-0.845458055,-0.748890948,2.113059081,-1.325997757,0.007263189,1.498357053
1599,-0.370289588,0.151279943,-0.1,-0.394643598,0.12655665,-0.100172942,-0.886802827,-0.766900682,2.21695501,-1.458128057,-0.034085842,1.544595419
1600,-0.34246676,0.206679748,-0.1,-0.367125578,0.182048065,-0.100273434,-1.038069817,-0.761470036,2.180316895,-1.420350741,-0.185354039,1.538004543
1601,-0.371005656,0.223903061,-0.1,-0.395601469,0.19922923,-0.100516336,-0.998363727,-0.743695137,2.087823424,-1.346038022,-0.145648009,1.538415937
1602,-0.399544553,0.241126373,-0.1,-0.4241090709999999,0.216451921,-0.100816062,-0.9645126,-0.720523868,1.992717228,-1.27467773,-0.111796962,1.538995283
1603,-0.42808345,0.258349686,-0.1,-0.452680396,0.233734382,-0.10106487,-0.935317385,-0.69261752,1.894590628,-1.205332383,-0.082601869,1.539874244
1604,-0.456622346,0.275572998,-0.1,-0.481312205,0.251018508,-0.101256443,-0.909884003,-0.660380869,1.792982125,-1.137452138,-0.057168694,1.54136938
1605,-0.485161243,0.29279631,-0.1,-0.5098491230000001,0.268213926,-0.101551134,-0.887534557,-0.624049806,1.687390818,-1.070878446,-0.034817112,1.544058779
1606,-0.51370014,0.310019623,-0.1,-0.538444131,0.2854583109999999,-0.101836303,-0.867738471,-0.584271311,1.578836459,-1.011952358,-0.015022876,1.553911431
1607,-0.542239036,0.327242935,-0.1,-0.566938291,0.302836176,-0.101896251,-0.850083169,-0.521793938,1.419178021,-0.795656847,0.00264182,1.434799546
1608,-0.570777933,0.344466247,-0.1,-0.5957006290000001,0.320074181,-0.1022731299999999,-0.834245636,-0.482888802,1.32195307,-0.82405881,0.018472419,1.521523525
1609,-0.59931683,0.36168956,-0.1,-0.624327812,0.337402348,-0.1025222,-0.819955629,-0.426028356,1.18565737,-0.751166257,0.032761503,1.528068206
1610,-0.59931683,0.36168956,-0.044444444,-0.624447709,0.337556828,-0.0471180209999999,-0.819955629,-0.519154808,1.20953358,-0.681917014,0.032761522,1.528069205
1611,-0.570777933,0.344466247,-0.044444444,-0.595753822,0.320321969,-0.046852837,-0.834247189,-0.57944311,1.344320515,-0.748444141,0.018462167,1.520095479
1612,-0.542239036,0.327242935,-0.044444444,-0.567023599,0.303036241,-0.046678597,-0.850083672,-0.623165139,1.445161365,-0.73031912,0.002644635,1.4448497
1613,-0.51370014,0.310019623,-0.044444444,-0.538517196,0.285665026,-0.04640527,-0.867737092,-0.690952789,1.601386509,-0.928884132,-0.015023669,1.554974752
1614,-0.485161243,0.29279631,-0.044444444,-0.509913971,0.268454432,-0.046108583,-0.887532567,-0.736335282,1.709918358,-0.981544646,-0.034817666,1.544483167
1615,-0.456622346,0.275572998,-0.044444444,-0.481301618,0.251188775,-0.045955404,-0.909884004,-0.779248211,1.815834556,-1.041437077,-0.057168684,1.54136923
1616,-0.42808345,0.258349686,-0.044444444,-0.452716209,0.233997553,-0.04574128,-0.935317385,-0.819094099,1.918135412,-1.102400572,-0.082601866,1.539874228
1617,-0.399544553,0.241126373,-0.044444444,-0.4241422509999999,0.216741147,-0.045480603,-0.9645126,-0.855781328,2.017222375,-1.163925417,-0.111796961,1.538995283
1618,-0.371005656,0.223903061,-0.044444444,-0.395591207,0.199469206,-0.045250132,-0.998363727,-0.889143978,2.113588574,-1.226354332,-0.145648008,1.538415939
1619,-0.34246676,0.206679748,-0.044444444,-0.367055749,0.182198218,-0.044999661,-1.038069816,-0.918840968,2.207695393,-1.290358359,-0.185354041,1.538004596
1620,-0.34246676,0.206679748,0.011111111,-0.367038245,0.182381133,0.010133222,-1.038069816,-1.07165175,2.212326518,-1.142178702,-0.185354041,1.538004596
1621,-0.371005656,0.223903061,0.011111111,-0.395650211,0.199655009,0.0099284389999999,-0.998363727,-1.029193698,2.117934966,-1.090651003,-0.145648009,1.538415937
1622,-0.399544553,0.241126373,0.011111111,-0.424189011,0.21686088,0.009751991,-0.964516796,-0.985076509,2.021340981,-1.038705463,-0.111800914,1.538951646
1623,-0.42808345,0.258349686,0.011111111,-0.452804142,0.23415044,0.0095749999999999,-0.935320694,-0.939205435,1.922074436,-0.986150198,-0.082604684,1.539795912
1624,-0.456622346,0.275572998,0.011111111,-0.481423028,0.25135375,0.009320726,-0.909886683,-0.891430203,1.819627928,-0.932891078,-0.057170362,1.541211604
1625,-0.485161243,0.29279631,0.011111111,-0.510033582,0.2685964609999999,0.009080922,-0.887534748,-0.841612356,1.7135707,-0.879552871,-0.034817992,1.54411591
1626,-0.51370014,0.310019623,0.011111111,-0.538644412,0.285811551,0.00887632,-0.8677387,-0.790219462,1.604823971,-0.832111986,-0.015023676,1.554031717
1627,-0.542239036,0.327242935,0.011111111,-0.56715964,0.303068372,0.0092309,-0.850096898,-0.724896233,1.465760154,-0.696272223,0.002597654,1.49193528
1628,-0.570777933,0.344466247,0.011111111,-0.595923454,0.3205217569999999,0.008550594,-0.834246942,-0.668531775,1.349026529,-0.666397757,0.018466877,1.522432114
1629,-0.59931683,0.36168956,0.011111111,-0.624602719,0.337747432,0.008185174,-0.819955629,-0.603695262,1.213504799,-0.601346936,0.032761506,1.528068361
1630,-0.59931683,0.36168956,0.066666667,-0.6247810389999999,0.337973867,0.063725918,-0.819955629,-0.678578326,1.197663838,-0.510623674,0.032761522,1.528069126
1631,-0.570777933,0.344466247,0.066666667,-0.596049937,0.3207464759999999,0.063990197,-0.834247177,-0.747547457,1.3329395,-0.569024918,0.018462863,1.520161627
1632,-0.542239036,0.327242935,0.066666667,-0.567331229,0.303436013,0.064074575,-0.850083884,-0.799046862,1.434353035,-0.543986672,0.00264419,1.445207309
1633,-0.51370014,0.310019623,0.066666667,-0.538773553,0.286081786,0.064316355,-0.867736999,-0.880656186,1.590295604,-0.728016494,-0.015022822,1.554901413
1634,-0.485161243,0.29279631,0.066666667,-0.510123374,0.268873832,0.064653832,-0.887533596,-0.938084633,1.699068183,-0.770031295,-0.034802195,1.545570008
1635,-0.456622346,0.275572998,0.066666667,-0.481480412,0.251612841,0.064731231,-0.909884004,-0.994311067,1.804429497,-0.814969213,-0.057168686,1.541369281
1636,-0.42808345,0.258349686,0.066666667,-0.452864064,0.2344276079999999,0.064873013,-0.93531903,-1.049751253,1.906447777,-0.860305768,-0.082598338,1.540125053
1637,-0.399544553,0.241126373,0.066666667,-0.424232113,0.217133832,0.06502613,-0.964514503,-1.104360381,2.005010274,-0.903256774,-0.111796843,1.539118548
1638,-0.371005656,0.223903061,0.066666667,-0.395664222,0.19992491,0.065238999,-0.998365982,-1.158679538,2.100720267,-0.944015901,-0.145649443,1.538482059
1639,-0.34246676,0.206679748,0.066666667,-0.367074067,0.182649058,0.065378517,-1.038069816,-1.213196727,2.193981743,-0.98228895,-0.185354041,1.538004596
1640,-0.34246676,0.206679748,0.122222222,-0.367173452,0.182938971,0.1206053,-1.038069816,-1.33744058,2.153535721,-0.817599075,-0.185354041,1.538004596
1641,-0.371005656,0.223903061,0.122222222,-0.395763758,0.200089196,0.120361329,-0.998363727,-1.272857161,2.062509669,-0.791562244,-0.145648009,1.538415938
1642,-0.399544553,0.241126373,0.122222222,-0.424365014,0.217338299,0.120316339,-0.9645126,-1.209809519,1.968554757,-0.761229608,-0.111796962,1.538995284
1643,-0.42808345,0.258349686,0.122222222,-0.453012306,0.234618344,0.120249553,-0.935320444,-1.147515891,1.871293007,-0.727076845,-0.082604636,1.539814503
1644,-0.456622346,0.275572998,0.122222222,-0.4816996189999999,0.25187102,0.120055206,-0.909886543,-1.085321441,1.770288807,-0.689692456,-0.057170579,1.541243389
1645,-0.485161243,0.29279631,0.122222222,-0.510342897,0.269118494,0.119825002,-0.887534684,-1.022713908,1.665135223,-0.650078998,-0.034818494,1.544179101
1646,-0.51370014,0.310019623,0.122222222,-0.538958119,0.28630664,0.119653028,-0.867738716,-0.960009163,1.556765965,-0.614434305,-0.015024176,1.554201763
1647,-0.542239036,0.327242935,0.122222222,-0.567493781,0.30353019,0.11987596,-0.850096221,-0.881733023,1.416571593,-0.489018219,0.002599511,1.490706623
1648,-0.570777933,0.344466247,0.122222222,-0.596283011,0.320920412,0.1192698089999999,-0.834246922,-0.816717707,1.299344157,-0.46836666,0.018468216,1.522269295
1649,-0.59931683,0.36168956,0.122222222,-0.624991862,0.338209203,0.119177231,-0.819955629,-0.742513273,1.161629869,-0.410654082,0.032761508,1.52806845
1650,-0.59931683,0.36168956,0.177777778,-0.625236482,0.338470863,0.174607371,-0.819955629,-0.79400471,1.104401512,-0.301934723,0.03276152,1.528068885
1651,-0.570777933,0.344466247,0.177777778,-0.596438084,0.321206893,0.174736984,-0.834247307,-0.872914943,1.244223139,-0.354871479,0.018462306,1.520092025
1652,-0.542239036,0.327242935,0.177777778,-0.567757902,0.30397236,0.175057294,-0.850083684,-0.932533602,1.348217188,-0.324860825,0.002644356,1.44570405
1653,-0.51370014,0.310019623,0.177777778,-0.539114324,0.286590505,0.175059433,-0.867737017,-1.027105988,1.505111615,-0.49636751,-0.015022811,1.554886221
1654,-0.485161243,0.29279631,0.177777778,-0.510438421,0.269377949,0.175355072,-0.88753353,-1.09488017,1.613549629,-0.527640999,-0.034804625,1.545493754
1655,-0.456622346,0.275572998,0.177777778,-0.481812154,0.252148764,0.175524298,-0.909884004,-1.162473479,1.717701266,-0.560078599,-0.057168688,1.54136931
1656,-0.42808345,0.258349686,0.177777778,-0.453159126,0.234962093,0.175514723,-0.935318675,-1.230349308,1.817529839,-0.590755169,-0.082599336,1.540090331
1657,-0.399544553,0.241126373,0.177777778,-0.424526166,0.217714839,0.175620032,-0.964513908,-1.298730236,1.91299199,-0.616846838,-0.111796906,1.539096617
1658,-0.371005656,0.223903061,0.177777778,-0.39589467,0.200448189,0.1757059889999999,-0.998363727,-1.36843617,2.004584766,-0.638058332,-0.145648009,1.538415939
1659,-0.34246676,0.206679748,0.177777778,-0.367283856,0.18320296,0.17581876,-1.038069816,-1.440361348,2.092649711,-0.653792297,-0.185354041,1.538004596
1660,-0.34246676,0.206679748,0.233333333,-0.367459049,0.1835296079999999,0.231164606,-1.038069816,-1.520321968,2.013238743,-0.494420709,-0.185354041,1.538004596
1661,-0.371005656,0.223903061,0.233333333,-0.3961121999999999,0.200719178,0.231054699,-0.998363727,-1.443748096,1.92833719,-0.486498829,-0.145648009,1.538415938
1662,-0.399544553,0.241126373,0.233333333,-0.424728571,0.2179412829999999,0.230991183,-0.9645126,-1.369422378,1.839194768,-0.472256761,-0.111796962,1.538995284
1663,-0.42808345,0.258349686,0.233333333,-0.453393001,0.23520062,0.230923851,-0.935317385,-1.296511447,1.745524405,-0.452372235,-0.082601869,1.539874246
1664,-0.456622346,0.275572998,0.233333333,-0.4820162859999999,0.252428887,0.23084521,-0.909884003,-1.22426394,1.646907552,-0.427494494,-0.057168694,1.54136938
1665,-0.485161243,0.29279631,0.233333333,-0.510683538,0.26958915,0.230593492,-0.887532567,-1.152062503,1.542913991,-0.398813687,-0.034817689,1.544483796
1666,-0.51370014,0.310019623,0.233333333,-0.539368154,0.286820804,0.2304254369999999,-0.867737092,-1.080230898,1.434428765,-0.372648246,-0.015023666,1.554974721
1667,-0.542239036,0.327242935,0.233333333,-0.568021791,0.30419454,0.2305185569999999,-0.850083739,-0.976790491,1.270936166,-0.190379797,0.002641773,1.432760907
1668,-0.570777933,0.344466247,0.233333333,-0.596761575,0.321387212,0.230210518,-0.834245636,-0.916191069,1.169525744,-0.238329467,0.018472417,1.521523775
1669,-0.59931683,0.36168956,0.233333333,-0.6255292960000001,0.33878251,0.229956854,-0.819955629,-0.831218701,1.023936178,-0.184254893,0.032761506,1.528068379
1670,-0.59931683,0.36168956,0.288888889,-0.6257887459999999,0.339025448,0.285626991,-0.819955629,-0.851552186,0.91617302,-0.056157814,0.03276151,1.528067944
1671,-0.570777933,0.344466247,0.288888889,-0.597056582,0.321720768,0.285811223,-0.834245637,-0.943650854,1.070781691,-0.112126431,0.018472392,1.521524576
1672,-0.542239036,0.327242935,0.288888889,-0.568285709,0.304461044,0.285869194,-0.850083196,-1.011762861,1.181504693,-0.079360783,0.00264506,1.446145757
1673,-0.51370014,0.310019623,0.288888889,-0.53960718,0.287170588,0.286023951,-0.867737026,-1.118221674,1.344030404,-0.244160374,-0.015022837,1.554875982
1674,-0.485161243,0.29279631,0.288888889,-0.510892851,0.269882653,0.286058579,-0.887532567,-1.193957928,1.453797838,-0.267801753,-0.034817673,1.54448344
1675,-0.456622346,0.275572998,0.288888889,-0.4822495579999999,0.252702091,0.286134422,-0.909884004,-1.269779068,1.55798021,-0.293051962,-0.057168689,1.541369318
1676,-0.42808345,0.258349686,0.288888889,-0.453599773,0.235538198,0.2862830369999999,-0.935317385,-1.345384908,1.655885634,-0.313859998,-0.082601868,1.539874242
1677,-0.399544553,0.241126373,0.288888889,-0.424942515,0.218295414,0.286433946,-0.9645126,-1.421402415,1.748056949,-0.329138905,-0.111796962,1.538995284
1678,-0.371005656,0.223903061,0.288888889,-0.39631527,0.20108075,0.286408938,-0.998363727,-1.498547922,1.834976383,-0.338338196,-0.145648009,1.538415938
1679,-0.34246676,0.206679748,0.288888889,-0.367692727,0.183862392,0.286554706,-1.038069816,-1.577564743,1.916962747,-0.340901937,-0.185354041,1.538004596
1680,-0.34246676,0.206679748,0.344444444,-0.367929792,0.184147441,0.34201975,-1.038069816,-1.613355244,1.804853717,-0.193002406,-0.185354041,1.538004596
1681,-0.371005656,0.223903061,0.344444444,-0.396596109,0.201361531,0.341858608,-0.998363727,-1.53343089,1.725158536,-0.193637381,-0.145648009,1.538415938
1682,-0.399544553,0.241126373,0.344444444,-0.425232948,0.218572988,0.341820243,-0.9645126,-1.454739188,1.639817005,-0.187562188,-0.111796962,1.538995284
1683,-0.42808345,0.258349686,0.344444444,-0.453876871,0.2357785849999999,0.341708906,-0.935317385,-1.376619422,1.548413313,-0.175153168,-0.082601869,1.539874246
1684,-0.456622346,0.275572998,0.344444444,-0.482578844,0.252979703,0.341575195,-0.909884003,-1.298379439,1.450321748,-0.156793193,-0.057168695,1.541369381
1685,-0.485161243,0.29279631,0.344444444,-0.5112442260000001,0.270206922,0.341543108,-0.887532567,-1.219356362,1.344778326,-0.133384163,-0.034817689,1.544483797
1686,-0.51370014,0.310019623,0.344444444,-0.5399336469999999,0.287427429,0.341513773,-0.867737092,-1.139806472,1.232207434,-0.110851347,-0.015023667,1.554974727
1687,-0.542239036,0.327242935,0.344444444,-0.5686508229999999,0.304790349,0.341420756,-0.85008394,-1.023153684,1.056919466,0.07059793,0.002640453,1.432163072
1688,-0.570777933,0.344466247,0.344444444,-0.597426238,0.32201866,0.341226547,-0.834245636,-0.952772323,0.943691262,0.024086386,0.018472418,1.521523657
1689,-0.59931683,0.36168956,0.344444444,-0.626174219,0.339394979,0.341150304,-0.819955629,-0.85038511,0.772415323,0.086433154,0.032761491,1.528067596
1690,-0.59931683,0.36168956,0.4,-0.6265932759999999,0.339754583,0.396748185,-0.819955618,-0.816412216,0.569648903,0.255233439,0.032761355,1.528060835
1691,-0.570777933,0.344466247,0.4,-0.597718251,0.322348874,0.396997947,-0.834245637,-0.938161103,0.77748856,0.175668578,0.018472252,1.521532948
1692,-0.542239036,0.327242935,0.4,-0.568992521,0.305076501,0.396916269,-0.850084428,-1.016834801,0.905561028,0.216206295,0.002645946,1.431594266
1693,-0.51370014,0.310019623,0.4,-0.540214087,0.287756328,0.397107752,-0.867736988,-1.142938443,1.094958623,0.029671533,-0.01502275,1.554832622
1694,-0.485161243,0.29279631,0.4,-0.511546637,0.2704878029999999,0.397003381,-0.887532567,-1.226974745,1.213246618,0.00576648,-0.034817668,1.544483244
1695,-0.456622346,0.275572998,0.4,-0.4828414179999999,0.253330281,0.3971309509999999,-0.909884004,-1.309324123,1.322177856,-0.017704537,-0.057168688,1.541369303
1696,-0.42808345,0.258349686,0.4,-0.454130199,0.236111557,0.397243423,-0.935317385,-1.389966395,1.421984612,-0.035377489,-0.082601868,1.539874241
1697,-0.399544553,0.241126373,0.4,-0.425449265,0.218851194,0.397278967,-0.9645126,-1.469689664,1.513849426,-0.046644133,-0.111796962,1.538995284
1698,-0.371005656,0.223903061,0.4,-0.3968608879999999,0.201721188,0.397338139,-0.998363727,-1.549221393,1.598667802,-0.051356145,-0.145648009,1.538415938
1699,-0.34246676,0.206679748,0.4,-0.368180339,0.184410167,0.397530644,-1.038069816,-1.629190437,1.677040191,-0.049353687,-0.185354041,1.538004596
1700,-0.306417777,0.257115044,0.4,-0.332246701,0.234947717,0.397570692,-1.184484785,-1.597693765,1.646999944,-0.050156445,-0.331768901,1.537330203
1701,-0.331952592,0.278541298,0.4,-0.357915847,0.256342845,0.397433105,-1.146682747,-1.51800043,1.566187521,-0.049142551,-0.293966886,1.537440795
1702,-0.357487407,0.299967551,0.4,-0.383516271,0.277732269,0.397418763,-1.114291473,-1.438446472,1.478659878,-0.041283461,-0.261575625,1.537559953
1703,-0.383022222,0.321393805,0.4,-0.409198309,0.299249536,0.397309771,-1.086233944,-1.358328154,1.383644972,-0.026514592,-0.233518126,1.537691687
1704,-0.408557036,0.342820058,0.4,-0.4348868919999999,0.320733592,0.397154899,-1.06169969,-1.276762697,1.279940276,-0.004513541,-0.208983891,1.537833317
1705,-0.434091851,0.364246312,0.4,-0.4605286269999999,0.342183507,0.397145608,-1.040067511,-1.192569976,1.165664866,0.025417028,-0.187351733,1.537988465
1706,-0.459626666,0.385672566,0.4,-0.486245847,0.363712145,0.39710002,-1.020853505,-1.104024548,1.037748437,0.064619867,-0.168137751,1.53815931
1707,-0.485161481,0.407098819,0.4,-0.511977772,0.385260655,0.396962219,-1.003675269,-1.008283009,0.890743575,0.115696408,-0.150959542,1.538348488
1708,-0.510696295,0.428525073,0.4,-0.537720836,0.406815439,0.396952421,-0.988226707,-0.899723612,0.713375597,0.184296396,-0.135511009,1.538559233
1709,-0.53623111,0.449951327,0.4,-0.563597901,0.428436694,0.396926394,-0.974259956,-0.762562261,0.47317811,0.287098139,-0.121544291,1.53879557
1710,-0.53623111,0.449951327,0.344444444,-0.5631860830000001,0.428031852,0.34125756,-0.974259958,-0.809174736,0.700925474,0.105963316,-0.121544292,1.538795504
1711,-0.510696295,0.428525073,0.344444444,-0.5373651620000001,0.406426927,0.341366394,-0.988226707,-0.919424148,0.888888645,0.028483885,-0.135511009,1.538559233
1712,-0.485161481,0.407098819,0.344444444,-0.511606101,0.384930584,0.341444527,-1.00367527,-1.015354431,1.043785525,-0.03027412,-0.150959542,1.538348488
1713,-0.459626666,0.385672566,0.344444444,-0.485877225,0.363404719,0.3415493389999999,-1.020853505,-1.103375718,1.178535329,-0.076815854,-0.168137751,1.53815931
1714,-0.434091851,0.364246312,0.344444444,-0.460199341,0.341921693,0.341735996,-1.040067511,-1.186635761,1.299212545,-0.114064867,-0.187351733,1.537988466
1715,-0.408557036,0.342820058,0.344444444,-0.4345555519999999,0.320427123,0.341649755,-1.06169969,-1.26702225,1.409203648,-0.14351736,-0.208983891,1.537833317
1716,-0.383022222,0.321393805,0.344444444,-0.408894241,0.2989708299999999,0.34177047,-1.086233944,-1.345828424,1.510581285,-0.165950635,-0.233518126,1.537691687
1717,-0.357487407,0.299967551,0.344444444,-0.3832490839999999,0.277490376,0.341944303,-1.114291472,-1.4240348,1.60467911,-0.181716094,-0.261575636,1.53756175
1718,-0.331952592,0.278541298,0.344444444,-0.357652371,0.256090691,0.341984393,-1.146682747,-1.502448052,1.692369084,-0.1908776,-0.293966894,1.537441956
1719,-0.306417777,0.257115044,0.344444444,-0.331997227,0.234619585,0.342073236,-1.184484784,-1.58177706,1.774208255,-0.193282142,-0.331768915,1.537330965
1720,-0.306417777,0.257115044,0.288888889,-0.331780168,0.234314427,0.286519409,-1.184484784,-1.546259116,1.885337373,-0.339929203,-0.331768915,1.537330965
1721,-0.331952592,0.278541298,0.288888889,-0.357423889,0.255682741,0.2865238989999999,-1.146682747,-1.468101129,1.801478003,-0.334331945,-0.293966885,1.537440389
1722,-0.357487407,0.299967551,0.288888889,-0.383059689,0.277168425,0.2864345809999999,-1.114291472,-1.391459926,1.712514504,-0.322126363,-0.261575636,1.53756175
1723,-0.383022222,0.321393805,0.288888889,-0.408721878,0.2986526089999999,0.286278693,-1.086233944,-1.315568433,1.618003168,-0.30363251,-0.233518126,1.537691687
1724,-0.408557036,0.342820058,0.288888889,-0.434354768,0.320079462,0.286160402,-1.06169969,-1.239625924,1.517248364,-0.278958403,-0.208983891,1.537833317
1725,-0.434091851,0.364246312,0.288888889,-0.45996278,0.341515742,0.286135312,-1.040067511,-1.162735627,1.409204452,-0.247956907,-0.187351733,1.537988465
1726,-0.459626666,0.385672566,0.288888889,-0.485659082,0.363044576,0.2860609349999999,-1.020853505,-1.083808025,1.292299494,-0.210147713,-0.168137751,1.53815931
1727,-0.485161481,0.407098819,0.288888889,-0.511381277,0.384625042,0.285857056,-1.00367527,-1.001385847,1.164092644,-0.164549823,-0.150959542,1.538348488
1728,-0.510696295,0.428525073,0.288888889,-0.537107326,0.406124213,0.28577172,-0.988226707,-0.913281604,1.020538148,-0.109308162,-0.135511009,1.538559233
1729,-0.53623111,0.449951327,0.288888889,-0.56284686,0.427683373,0.285619054,-0.974259957,-0.815676596,0.854126046,-0.040735452,-0.121544292,1.53879556
1730,-0.53623111,0.449951327,0.233333333,-0.5626039429999999,0.42739252,0.230112274,-0.974259957,-0.798614634,0.966693473,-0.170364839,-0.121544292,1.538795558
1731,-0.510696295,0.428525073,0.233333333,-0.536809535,0.405808663,0.2302825939999999,-0.988226707,-0.888008241,1.121808934,-0.235852312,-0.135511009,1.538559233
1732,-0.485161481,0.407098819,0.233333333,-0.511062159,0.384303237,0.230446968,-1.00367527,-0.970121131,1.259040573,-0.290762468,-0.150959542,1.538348488
1733,-0.459626666,0.385672566,0.233333333,-0.4853780199999999,0.362778284,0.230524015,-1.020854936,-1.047691901,1.383659416,-0.337640828,-0.168138554,1.538176627
1734,-0.434091851,0.364246312,0.233333333,-0.4597200219999999,0.341294596,0.230709969,-1.040068828,-1.122415798,1.498706311,-0.377791052,-0.187352713,1.538001145
1735,-0.408557036,0.342820058,0.233333333,-0.434090243,0.3198163,0.230855468,-1.061700925,-1.195526006,1.606142156,-0.411961417,-0.208984939,1.53784283
1736,-0.383022222,0.321393805,0.233333333,-0.408481244,0.298384534,0.23093349,-1.086235097,-1.267995141,1.707269323,-0.440479013,-0.233519173,1.53769894
1737,-0.357487407,0.299967551,0.233333333,-0.382828771,0.2768882219999999,0.231029998,-1.114292508,-1.340674872,1.802981789,-0.4633841,-0.261576612,1.537567336
1738,-0.331952592,0.278541298,0.233333333,-0.357204486,0.255411047,0.231153153,-1.146682747,-1.41436938,1.89388332,-0.480470507,-0.293966894,1.537441956
1739,-0.306417777,0.257115044,0.233333333,-0.331580617,0.233972613,0.231127379,-1.184484784,-1.489922456,1.980387037,-0.491315526,-0.331768915,1.537330965
1740,-0.306417777,0.257115044,0.177777778,-0.331436353,0.233647621,0.17584181,-1.184484784,-1.411789507,2.058471861,-0.6475333,-0.331768915,1.537330965
1741,-0.331952592,0.278541298,0.177777778,-0.357083056,0.255068708,0.175715123,-1.146682747,-1.340869699,1.96907799,-0.629164859,-0.293966894,1.537441956
1742,-0.357487407,0.299967551,0.177777778,-0.382701973,0.276565879,0.1756302739999999,-1.114291472,-1.271732243,1.875948015,-0.605287557,-0.261575636,1.53756175
1743,-0.383022222,0.321393805,0.177777778,-0.408336214,0.298046465,0.1755828569999999,-1.086233944,-1.203530129,1.778673137,-0.576340781,-0.233518126,1.537691687
