step_order,Timestamp,x_dif,y_dif,z_dif,rx_dif,ry_dif,rz_dif,joint_1,joint_2,joint_3,joint_4,joint_5,joint_6,measurement_temperature,x_set,y_set,z_set,rx_set,ry_set,rz_set
335,20200714172641,0.8,0.4,0.5,1.39626,1.5708,1.5708,-2.3609400000000003,-1.91894,-1.81195,0.588407,0.963229,0.000383121,23.5550003051758,1791.3694,-1483.7128,-813.12915,-92.694463,-71.16510600000001,-93.349649
336,20200714172651,0.8,0.4,0.5,1.5708,1.5708,1.5708,-2.32315,-1.94285,-1.77811,0.5807720000000001,0.751976,-0.00120813,23.5550003051758,1790.2569,-1485.9706,-813.32228,-92.05654600000001,-61.190692000000006,-92.596524
337,20200714172700,0.8,0.4,0.5,1.7453299999999998,1.5708,1.5708,-2.2930900000000003,-1.97508,-1.72997,0.564077,0.546404,-0.00156719,23.5550003051758,1788.3984,-1488.6924000000001,-813.42905,-92.002602,-51.200189,-92.444433
338,20200714172715,0.8,0.4,0.5,1.5708,0.8726649999999999,1.5708,-2.32278,-1.94221,-1.77828,0.577038,0.750836,0.697331,23.5550003051758,1790.1557,-1486.2427,-813.21413,-92.208833,-60.512099,-52.878076
339,20200714172722,0.8,0.4,0.5,1.5708,1.0472,1.5708,-2.32283,-1.94176,-1.77852,0.576308,0.750992,0.5258109999999999,23.5550003051758,1790.2581,-1486.1823000000002,-813.1408799999998,-92.282871,-60.676838,-62.766321999999995
340,20200714172729,0.8,0.4,0.5,1.5708,1.22173,1.5708,-2.32283,-1.94192,-1.7784400000000002,0.576667,0.7506079999999999,0.350637,23.5550003051758,1790.2954,-1486.0853000000002,-813.2191799999998,-92.286062,-60.816619,-72.851133
341,20200714172736,0.8,0.4,0.5,1.5708,1.39626,1.5708,-2.32254,-1.94298,-1.7777900000000002,0.57991,0.74984,0.1744119999999999,23.5550003051758,1790.2197,-1486.2313000000001,-813.32055,-92.087266,-60.95167700000001,-82.683947
342,20200714172749,0.8,0.4,0.5,1.5708,1.7453299999999998,1.5708,-2.32241,-1.94299,-1.7780200000000002,0.580221,0.750368,-0.17628,23.5550003051758,1790.3045,-1486.1069,-813.45651,-92.116695,-61.289643000000005,-102.75582
343,20200714172756,0.8,0.4,0.5,1.5708,1.91986,1.5708,-2.32265,-1.94233,-1.7782,0.578019,0.750944,-0.348583,23.5550003051758,1790.3270000000005,-1486.0979,-813.2646599999998,-92.24738500000001,-61.479346,-112.85555000000001
344,20200714172803,0.8,0.4,0.5,1.5708,2.0944,1.5708,-2.32265,-1.94225,-1.77826,0.578079,0.750896,-0.522626,23.5550003051758,1790.3918,-1486.034,-813.27497,-92.24504400000001,-61.633312000000004,-122.79491
345,20200714172810,0.8,0.4,0.5,1.5708,2.26893,1.5708,-2.32283,-1.94232,-1.77835,0.578546,0.75146,-0.6973020000000001,23.5550003051758,1790.4015,-1485.9273,-813.2971200000002,-92.214094,-61.81507599999999,-132.77916
346,20200714172825,0.8,0.4,0.5,1.5708,1.5708,1.39626,-2.29315,-1.97482,-1.73066,0.564855,0.548072,-0.00265628,23.5550003051758,1788.5123,-1488.7621000000001,-813.4849,-91.80819500000001,-51.313117999999996,-92.279765
347,20200714172829,0.8,0.4,0.5,1.5708,1.5708,1.43117,-2.29822,-1.96745,-1.74095,0.56519,0.586759,0.000407089,23.5550003051758,1788.7844,-1488.3221,-813.4078400000002,-91.99231900000001,-53.276285,-92.427466
348,20200714172834,0.8,0.4,0.5,1.5708,1.5708,1.4660799999999998,-2.30401,-1.96127,-1.75087,0.571605,0.6283340000000001,-0.00245268,23.5550003051758,1789.1483,-1487.6885000000002,-813.45699,-91.89964,-55.29591899999999,-92.43668600000001
349,20200714172838,0.8,0.4,0.5,1.5708,1.5708,1.50098,-2.30971,-1.95439,-1.7604799999999998,0.571988,0.667171,0.000215716,23.5550003051758,1789.585,-1487.1518,-813.4619,-92.103457,-57.174174,-92.590514
350,20200714172843,0.8,0.4,0.5,1.5708,1.5708,1.53589,-2.31632,-1.94813,-1.76995,0.576224,0.710541,-0.0009926,23.5550003051758,1790.0141,-1486.5533,-813.39527,-92.111265,-59.228923,-92.66547899999999
351,20200714172851,0.8,0.4,0.5,1.5708,1.5708,1.6057,-2.32956,-1.93742,-1.7857900000000002,0.581226,0.79186,-0.000573937,23.5550003051758,1790.4463,-1485.6859000000002,-813.41831,-92.285781,-63.154976999999995,-92.879054
352,20200714172856,0.8,0.4,0.5,1.5708,1.5708,1.64061,-2.33706,-1.93231,-1.79332,0.584494,0.8347760000000001,-0.00189048,23.5550003051758,1790.7753,-1485.1559000000002,-813.33916,-92.30707600000001,-65.199357,-92.974745
353,20200714172900,0.8,0.4,0.5,1.5708,1.5708,1.67552,-2.34452,-1.92797,-1.79975,0.587246,0.8766700000000001,-0.00190241,23.5550003051758,1790.8903,-1484.7673,-813.3048200000002,-92.3451,-67.18502,-93.024252
354,20200714172905,0.8,0.4,0.5,1.5708,1.5708,1.71042,-2.35269,-1.92308,-1.80627,0.5867319999999999,0.919819,0.000419073,23.5550003051758,1791.111,-1484.1579999999997,-813.26619,-92.72036,-69.193672,-93.344341
355,20200714172928,0.8,0.4,0.4,1.0472,1.5708,1.5708,-2.45688,-2.0118400000000003,-1.89497,0.765099,1.40999,-0.00044233,23.5550003051758,1792.6719,-1477.6229,-912.77284,-154.18682,-90.93186600000003,-155.15355
356,20200714172937,0.8,0.4,0.4,1.22173,1.5708,1.5708,-2.4064400000000004,-2.0133400000000004,-1.89223,0.763388,1.1836,-0.00148327,23.5550003051758,1792.4056,-1480.1153000000002,-912.88684,-94.057632,-81.14350600000003,-94.955681
357,20200714172947,0.8,0.4,0.4,1.39626,1.5708,1.5708,-2.36087,-2.0248,-1.87339,0.755633,0.963145,0.00031159,23.5550003051758,1791.7521000000002,-1482.9807,-913.06659,-92.654563,-71.16035300000001,-93.31746600000001
358,20200714172956,0.8,0.4,0.4,1.5708,1.5708,1.5708,-2.32267,-2.04581,-1.83887,0.7429,0.75056,-0.00104076,23.5550003051758,1790.7284,-1485.3352,-913.40206,-92.18966900000001,-61.118387,-92.78932400000001
359,20200714173006,0.8,0.4,0.4,1.7453299999999998,1.5708,1.5708,-2.29327,-2.0741,-1.79103,0.721923,0.547629,0.00125685,23.5550003051758,1789.0713,-1487.7617,-913.36474,-92.113863,-51.26398,-92.504374
360,20200714173021,0.8,0.4,0.4,1.5708,0.8726649999999999,1.5708,-2.32275,-2.04537,-1.83908,0.7411409999999999,0.7508,0.697343,23.5550003051758,1790.633,-1485.3993,-913.23342,-92.21797600000001,-60.495573,-52.913464999999995
361,20200714173028,0.8,0.4,0.4,1.5708,1.0472,1.5708,-2.32261,-2.04588,-1.83869,0.742458,0.749949,0.522579,23.5550003051758,1790.6258,-1485.4028,-913.26971,-92.146935,-60.618336,-62.781253
362,20200714173034,0.8,0.4,0.4,1.5708,1.22173,1.5708,-2.32286,-2.04532,-1.83923,0.741117,0.750572,0.35035,23.5550003051758,1790.7238,-1485.2412000000002,-913.3737199999999,-92.283392,-60.812743,-72.879512
363,20200714173041,0.8,0.4,0.4,1.5708,1.39626,1.5708,-2.32285,-2.04538,-1.83913,0.7417159999999999,0.75098,0.174759,23.5550003051758,1790.7609,-1485.2097,-913.2795699999999,-92.252402,-60.982513999999995,-82.90836600000003
364,20200714173055,0.8,0.4,0.4,1.5708,1.7453299999999998,1.5708,-2.32262,-2.04576,-1.83887,0.742422,0.750464,-0.17531,23.5550003051758,1790.7609,-1485.2797,-913.40942,-92.23652,-61.286572,-102.88212
365,20200714173101,0.8,0.4,0.4,1.5708,1.91986,1.5708,-2.32287,-2.04624,-1.83868,0.744157,0.7511,-0.350403,23.5550003051758,1790.7539000000002,-1485.1017000000002,-913.46305,-92.117807,-61.467863,-112.81309
366,20200714173108,0.8,0.4,0.4,1.5708,2.0944,1.5708,-2.32278,-2.04585,-1.8388400000000005,0.743056,0.75074,-0.522913,23.5550003051758,1790.8329,-1485.0875,-913.3463899999999,-92.19027700000001,-61.608414,-122.74664
367,20200714173115,0.8,0.4,0.4,1.5708,2.26893,1.5708,-2.32274,-2.0460700000000003,-1.83851,0.743606,0.749768,-0.698164,23.5550003051758,1790.8373000000001,-1484.9638,-913.28798,-92.128607,-61.72710099999999,-132.72355
368,20200714173130,0.8,0.4,0.4,1.5708,1.5708,1.39626,-2.29306,-2.07451,-1.79052,0.722676,0.546056,-0.0011366,23.5550003051758,1789.0816,-1487.7761,-913.38275,-91.90135500000001,-51.193857,-92.379853
369,20200714173134,0.8,0.4,0.4,1.5708,1.5708,1.43117,-2.29814,-2.06815,-1.80147,0.7266020000000001,0.586447,0.000922036,23.5550003051758,1789.444,-1487.4406000000001,-913.4812,-91.99003400000001,-53.239992,-92.414097
370,20200714173139,0.8,0.4,0.4,1.5708,1.5708,1.4660799999999998,-2.3037400000000003,-2.0622700000000003,-1.81142,0.731664,0.62669,-0.000370804,23.5550003051758,1789.8036,-1486.8883,-913.41338,-91.99346800000001,-55.210505999999995,-92.48572700000001
371,20200714173143,0.8,0.4,0.4,1.5708,1.5708,1.50098,-2.31009,-2.05619,-1.82154,0.735158,0.668971,-0.000155274,23.5550003051758,1790.141,-1486.2295000000001,-913.49133,-92.098605,-57.25502,-92.622176
372,20200714173148,0.8,0.4,0.4,1.5708,1.5708,1.53589,-2.31587,-2.0511,-1.83011,0.7388680000000001,0.708249,0.000395105,23.5550003051758,1790.4244,-1485.8059,-913.47708,-92.15178800000001,-59.120799999999996,-92.65863399999999
373,20200714173156,0.8,0.4,0.4,1.5708,1.5708,1.6057,-2.32954,-2.04133,-1.84667,0.746765,0.791764,-0.00192625,23.5550003051758,1790.9404,-1484.8332,-913.42908,-92.223707,-63.13105699999999,-92.886655
374,20200714173201,0.8,0.4,0.4,1.5708,1.5708,1.64061,-2.33707,-2.03622,-1.85465,0.748405,0.834944,-0.00114853,23.5550003051758,1791.2254,-1484.3129000000001,-913.25896,-92.420439,-65.186086,-93.086761
375,20200714173206,0.8,0.4,0.4,1.5708,1.5708,1.67552,-2.34458,-2.03243,-1.86102,0.751768,0.8766459999999999,-0.0009926,23.5550003051758,1791.3341,-1483.8889000000001,-913.1412,-92.44068800000001,-67.167213,-93.106232
376,20200714173210,0.8,0.4,0.4,1.5708,1.5708,1.71042,-2.3528,-2.02826,-1.86774,0.7531439999999999,0.920682,0.000634415,23.5550003051758,1791.5285000000001,-1483.3438,-913.17183,-92.716723,-69.206946,-93.341827
377,20200714173234,0.8,0.3,0.9,1.0472,1.5708,1.5708,-2.58051,-1.67825,-1.37808,-0.0860007,1.53247,4.79369e-05,23.5550003051758,1839.8624,-1395.642,-412.72164,-155.4947,-90.86007000000001,-156.38483
378,20200714173244,0.8,0.3,0.9,1.22173,1.5708,1.5708,-2.52583,-1.67222,-1.3849,-0.0853422,1.30269,-0.00124437,23.5550003051758,1839.5961,-1398.5104,-412.92697999999996,-94.418341,-81.243019,-95.25784900000001
379,20200714173254,0.8,0.3,0.9,1.39626,1.5708,1.5708,-2.4745,-1.67986,-1.37639,-0.0858572,1.077,0.000107858,23.5550003051758,1838.8721,-1401.3299,-412.91026,-92.719921,-71.287017,-93.34385200000001
380,20200714173303,0.8,0.3,0.9,1.5708,1.5708,1.5708,-2.42967,-1.7010900000000002,-1.35287,-0.0872338,0.857492,-0.0020817,23.5550003051758,1837.7287000000001,-1403.5264,-412.94784999999996,-92.173885,-61.229213,-92.765859
381,20200714173312,0.8,0.3,0.9,1.7453299999999998,1.5708,1.5708,-2.39319,-1.7334599999999998,-1.31485,-0.0944665,0.6464270000000001,0.000107858,23.5550003051758,1836.4583,-1405.7756,-412.40256,-92.098171,-51.244569,-92.455663
382,20200714173328,0.8,0.3,0.9,1.5708,0.8726649999999999,1.5708,-2.4296,-1.7010599999999998,-1.35289,-0.0872577,0.8576959999999999,0.696481,23.5550003051758,1837.702,-1403.7336,-412.73159999999996,-92.08025400000001,-60.62740800000001,-52.693408
383,20200714173334,0.8,0.3,0.9,1.5708,1.0472,1.5708,-2.42963,-1.7007900000000002,-1.35304,-0.0882881,0.857241,0.522795,23.5550003051758,1837.7742,-1403.6006,-412.89122999999995,-92.19709200000001,-60.75654299999999,-62.763625
384,20200714173341,0.8,0.3,0.9,1.5708,1.22173,1.5708,-2.42944,-1.7007599999999998,-1.35282,-0.0883477,0.8572770000000001,0.348878,23.5550003051758,1837.814,-1403.7228,-412.75525,-92.203474,-60.934202,-72.78895200000001
385,20200714173348,0.8,0.3,0.9,1.5708,1.39626,1.5708,-2.42946,-1.70072,-1.35286,-0.089557,0.8573129999999999,0.175788,23.5550003051758,1837.7689,-1403.6988,-412.88014999999996,-92.316534,-61.089723,-82.855625
386,20200714173401,0.8,0.3,0.9,1.5708,1.7453299999999998,1.5708,-2.42968,-1.70071,-1.35288,-0.0887669,0.8575879999999999,-0.175346,23.5550003051758,1837.9187,-1403.4211,-412.82696999999996,-92.279404,-61.411069000000005,-102.87166
387,20200714173408,0.8,0.3,0.9,1.5708,1.91986,1.5708,-2.42942,-1.70102,-1.35281,-0.0875095,0.857049,-0.349888,23.5550003051758,1837.8639,-1403.5384999999999,-412.84573,-92.18976900000001,-61.556003,-112.81899
388,20200714173415,0.8,0.3,0.9,1.5708,2.0944,1.5708,-2.42938,-1.7010299999999998,-1.35287,-0.0876286999999999,0.856749,-0.5244449999999999,23.5550003051758,1837.8683,-1403.4514,-412.93616,-92.217162,-61.69411899999999,-122.80163
389,20200714173422,0.8,0.3,0.9,1.5708,2.26893,1.5708,-2.42971,-1.7006599999999998,-1.35289,-0.0884913,0.858176,-0.69723,23.5550003051758,1837.9914,-1403.3392999999999,-412.75291999999996,-92.255358,-61.915205,-132.77844
390,20200714173437,0.8,0.3,0.9,1.5708,1.5708,1.39626,-2.39323,-1.7340099999999998,-1.3149,-0.0909818,0.646991,-0.0024646,23.5550003051758,1836.3837,-1405.7992,-412.43154999999996,-91.76967300000001,-51.279077,-92.150507
391,20200714173441,0.8,0.3,0.9,1.5708,1.5708,1.43117,-2.3995900000000003,-1.72617,-1.32362,-0.0929096,0.687351,-0.000860993,23.5550003051758,1836.8718000000001,-1405.2694999999999,-412.51095999999995,-91.972406,-53.212609,-92.40751399999999
392,20200714173446,0.8,0.3,0.9,1.5708,1.5708,1.4660799999999998,-2.40639,-1.71922,-1.33163,-0.0918325,0.728907,0.000514947,23.5550003051758,1837.2428,-1404.7686999999999,-412.52295,-92.035604,-55.179612999999996,-92.41748100000001
393,20200714173450,0.8,0.3,0.9,1.5708,1.5708,1.50098,-2.41377,-1.71294,-1.33902,-0.0902155,0.771624,-0.000860993,23.5550003051758,1837.2988,-1404.3958,-412.66432,-92.075316,-57.212219999999995,-92.561935
394,20200714173455,0.8,0.3,0.9,1.5708,1.5708,1.53589,-2.42133,-1.70674,-1.3461,-0.0892575,0.813487,-2.3667e-05,23.5550003051758,1837.5504,-1404.0095,-412.79499,-92.16008400000001,-59.21473199999999,-92.624337
395,20200714173504,0.8,0.3,0.9,1.5708,1.5708,1.6057,-2.43801,-1.69585,-1.35916,-0.0855697,0.901531,-0.00139982,23.5550003051758,1838.0518,-1403.1547,-413.04332,-92.193656,-63.327636,-92.755299
396,20200714173508,0.8,0.3,0.9,1.5708,1.5708,1.64061,-2.4464900000000003,-1.69128,-1.36394,-0.0857971,0.944043,-0.00166303,23.5550003051758,1838.2775000000001,-1402.6597,-412.88102,-92.346047,-65.26,-92.96753299999999
397,20200714173513,0.8,0.3,0.9,1.5708,1.5708,1.67552,-2.45536,-1.6868299999999998,-1.36873,-0.0869349,0.987378,-0.00122053,23.5550003051758,1838.4764,-1402.2553,-413.02374,-92.62679700000001,-67.25093600000001,-93.279544
398,20200714173517,0.8,0.3,0.9,1.5708,1.5708,1.71042,-2.46478,-1.68308,-1.37306,-0.0860246,1.03213,-0.000107114,23.5550003051758,1838.6932,-1401.8751,-413.06593999999996,-92.725925,-69.295687,-93.333102
399,20200714173541,0.8,0.3,0.8,1.0472,1.5708,1.5708,-2.58038,-1.67884,-1.55283,0.0904902,1.53185,-0.00156719,23.5550003051758,1840.7006000000001,-1394.6916999999999,-512.26032,-147.38363999999996,-90.94182900000003,-148.36786999999998
400,20200714173551,0.8,0.3,0.8,1.22173,1.5708,1.5708,-2.52627,-1.673,-1.55944,0.0915438,1.30496,-0.00120813,23.5550003051758,1840.444,-1397.5512999999999,-512.39779,-93.670256,-81.326525,-94.48204100000001
401,20200714173600,0.8,0.3,0.8,1.39626,1.5708,1.5708,-2.47466,-1.68055,-1.55091,0.0907655,1.07758,-0.00216562,23.5550003051758,1839.7099,-1400.3553,-512.37826,-92.382409,-71.30170400000002,-93.095668
402,20200714173610,0.8,0.3,0.8,1.5708,1.5708,1.5708,-2.42986,-1.70045,-1.52809,0.0858812,0.859267,-0.000932995,23.5550003051758,1838.6259,-1402.6579,-512.4395,-92.22576000000001,-61.310097,-92.768079
403,20200714173619,0.8,0.3,0.8,1.7453299999999998,1.5708,1.5708,-2.39319,-1.73269,-1.49096,0.0812362,0.646307,7.190529999999999e-05,23.5550003051758,1837.1965,-1404.8277,-512.53786,-92.066617,-51.222015,-92.409852
404,20200714173634,0.8,0.3,0.8,1.5708,0.8726649999999999,1.5708,-2.42981,-1.70048,-1.52799,0.0857613,0.858284,0.6970189999999999,23.5550003051758,1838.6375,-1402.639,-512.29256,-92.14006400000001,-60.628152,-52.749504
405,20200714173641,0.8,0.3,0.8,1.5708,1.0472,1.5708,-2.42968,-1.70061,-1.52796,0.0863359,0.857504,0.5230100000000001,23.5550003051758,1838.6578,-1402.629,-512.33811,-92.131015,-60.751555999999994,-62.666807999999996
406,20200714173648,0.8,0.3,0.8,1.5708,1.22173,1.5708,-2.4295400000000003,-1.7009999999999998,-1.52766,0.0869586,0.8568690000000001,0.347957,23.5550003051758,1838.5488,-1402.6444,-512.37693,-92.10296000000001,-60.886967,-72.716335
407,20200714173655,0.8,0.3,0.8,1.5708,1.39626,1.5708,-2.42952,-1.70082,-1.52786,0.0867909,0.857132,0.174448,23.5550003051758,1838.6362000000001,-1402.645,-512.45745,-92.14631200000001,-61.062764,-82.71843100000001
408,20200714173708,0.8,0.3,0.8,1.5708,1.7453299999999998,1.5708,-2.42932,-1.7007900000000002,-1.52773,0.0861565,0.856772,-0.175334,23.5550003051758,1838.6852000000001,-1402.6388,-512.37465,-92.201181,-61.371078000000004,-102.76183
409,20200714173715,0.8,0.3,0.8,1.5708,1.91986,1.5708,-2.42961,-1.70048,-1.52807,0.0859292,0.858068,-0.349409,23.5550003051758,1838.7920000000001,-1402.5435,-512.4327999999999,-92.238229,-61.586317,-112.85487
410,20200714173722,0.8,0.3,0.8,1.5708,2.0944,1.5708,-2.42962,-1.7005099999999995,-1.52816,0.0862404,0.8582,-0.522985,23.5550003051758,1838.7992000000002,-1402.5020000000002,-512.47141,-92.216684,-61.74975799999999,-122.72272000000001
411,20200714173729,0.8,0.3,0.8,1.5708,2.26893,1.5708,-2.42963,-1.70118,-1.52813,0.0893528,0.858224,-0.700175,23.5550003051758,1838.7489,-1402.4594,-512.50675,-91.994144,-61.907818,-132.60232
412,20200714173744,0.8,0.3,0.8,1.5708,1.5708,1.39626,-2.39319,-1.7327099999999998,-1.49085,0.0810448,0.6467510000000001,0.000622431,23.5550003051758,1837.0972000000002,-1404.8834,-512.53566,-91.90268,-51.252666,-92.196035
413,20200714173748,0.8,0.3,0.8,1.5708,1.5708,1.43117,-2.39972,-1.7255599999999998,-1.49932,0.0819304999999999,0.687519,-0.000765626,23.5550003051758,1837.5939,-1404.2078999999999,-512.55056,-91.973048,-53.205377,-92.41186099999999
414,20200714173753,0.8,0.3,0.8,1.5708,1.5708,1.4660799999999998,-2.40662,-1.7184,-1.50742,0.0828042,0.730107,-0.00044233,23.5550003051758,1838.0067000000001,-1403.7839999999999,-512.4087900000001,-92.028864,-55.219122999999996,-92.465877
415,20200714173757,0.8,0.3,0.8,1.5708,1.5708,1.50098,-2.41385,-1.71246,-1.51457,0.085091,0.771636,-0.00155527,23.5550003051758,1838.1985,-1403.37,-512.42119,-92.015309,-57.195229000000005,-92.513682
416,20200714173802,0.8,0.3,0.8,1.5708,1.5708,1.53589,-2.42132,-1.7065099999999995,-1.52152,0.0858333,0.813462,8.38896e-05,23.5550003051758,1838.4218,-1403.0398,-512.53799,-92.10547700000001,-59.195914,-92.54269599999999
417,20200714173811,0.8,0.3,0.8,1.5708,1.5708,1.6057,-2.43779,-1.69585,-1.5335,0.0869707,0.9002709999999999,-0.000358407,23.5550003051758,1838.8441,-1402.1639,-512.51072,-92.286535,-63.24079499999999,-92.812007
418,20200714173815,0.8,0.3,0.8,1.5708,1.5708,1.64061,-2.4462900000000003,-1.69133,-1.53885,0.0883952,0.943383,-0.00160295,23.5550003051758,1839.1303,-1401.7808,-512.53928,-92.316592,-65.220857,-92.936521
419,20200714173820,0.8,0.3,0.8,1.5708,1.5708,1.67552,-2.45569,-1.68694,-1.5435,0.0879641999999999,0.989021,-0.00082523,23.5550003051758,1839.3027,-1401.3020999999999,-512.55115,-92.523943,-67.32043800000001,-93.13507800000001
420,20200714173824,0.8,0.3,0.8,1.5708,1.5708,1.71042,-2.4648,-1.6836799999999998,-1.54764,0.0905023,1.03275,-0.00174696,23.5550003051758,1839.5262,-1400.9628,-512.49751,-92.43795300000001,-69.320226,-93.101697
421,20200714173848,0.8,0.3,0.7,1.0472,1.5708,1.5708,-2.58038,-1.70751,-1.6980000000000002,0.263574,1.53189,-0.00181896,23.5550003051758,1841.4816,-1393.7679999999996,-612.0567400000002,-148.90302,-90.896263,-149.91015
422,20200714173857,0.8,0.3,0.7,1.22173,1.5708,1.5708,-2.52566,-1.70162,-1.70446,0.263766,1.3025,0.000239685,23.5550003051758,1841.2228,-1396.7054,-612.1101000000001,-94.12645499999999,-81.212338,-94.87720900000001
423,20200714173907,0.8,0.3,0.7,1.39626,1.5708,1.5708,-2.47437,-1.7093,-1.69595,0.263789,1.07677,-0.00157911,23.5550003051758,1840.4411,-1399.5122,-612.1410400000001,-92.499938,-71.252645,-93.200946
424,20200714173917,0.8,0.3,0.7,1.5708,1.5708,1.5708,-2.42972,-1.72891,-1.67277,0.258858,0.857684,0.000431058,23.5550003051758,1839.3769,-1401.6012,-612.0489400000002,-92.23055000000001,-61.215697,-92.70199500000001
425,20200714173926,0.8,0.3,0.7,1.7453299999999998,1.5708,1.5708,-2.39326,-1.76033,-1.63583,0.254944,0.646775,-0.000585858,23.5550003051758,1837.832,-1403.9599,-612.16668,-91.993783,-51.224396,-92.338125
426,20200714173941,0.8,0.3,0.7,1.5708,0.8726649999999999,1.5708,-2.42993,-1.72845,-1.67328,0.258966,0.859507,0.697426,23.5550003051758,1839.4554,-1401.8088,-611.90984,-92.142611,-60.681155999999994,-52.733194999999995
427,20200714173948,0.8,0.3,0.7,1.5708,1.0472,1.5708,-2.42953,-1.72882,-1.67284,0.258894,0.8575280000000001,0.52386,23.5550003051758,1839.3632,-1401.8387,-611.9350900000001,-92.164123,-60.747417,-62.658975
428,20200714173955,0.8,0.3,0.7,1.5708,1.22173,1.5708,-2.42974,-1.72872,-1.67284,0.258535,0.858391,0.350111,23.5550003051758,1839.3589,-1401.7606,-611.96095,-92.19800500000001,-60.948777,-72.710052
429,20200714174001,0.8,0.3,0.7,1.5708,1.39626,1.5708,-2.42944,-1.7291900000000002,-1.67268,0.259863,0.85682,0.174927,23.5550003051758,1839.3423,-1401.7507,-612.0680400000002,-92.143043,-61.042445,-82.69480300000001
430,20200714174015,0.8,0.3,0.7,1.5708,1.7453299999999998,1.5708,-2.4296900000000003,-1.72888,-1.67293,0.259026,0.858475,-0.174424,23.5550003051758,1839.405,-1401.6911,-612.1141200000001,-92.23348200000001,-61.434379,-102.76562000000001
431,20200714174022,0.8,0.3,0.7,1.5708,1.91986,1.5708,-2.42947,-1.72895,-1.67277,0.259624,0.857289,-0.349816,23.5550003051758,1839.4950000000001,-1401.5933,-612.0377400000001,-92.188276,-61.537643,-112.82052
